gene_id,source,incoming_nonself,outgoing_nonself,self_loop_only,candidate_target
RP3-467K16.4,go,0,0,True,False
EFHD2,go,4,1,False,False
CELA2A,go,0,0,True,False
CELA2B,go,0,0,True,False
RP4-680D5.9,go,0,0,True,False
RP11-276H7.3,go,0,0,True,False
RP4-798A10.7,go,0,0,True,False
RP5-1182A14.5,go,0,0,True,False
AC004824.2,go,0,0,True,False
RP1-43E13.2,go,0,0,True,False
PLA2G2A,go,0,0,True,False
PLA2G2D,go,0,0,True,False
PLA2G2C,go,0,0,True,False
PINK1-AS,go,0,0,True,False
RP3-329E20.2,go,0,0,True,False
CELA3A,go,0,0,True,False
CDC42,go,2,0,False,False
WNT4,go,0,0,True,False
C1QB,go,0,0,True,False
ZNF436-AS1,go,0,0,True,False
RP1-150O5.3,go,0,0,True,False
ID3,go,8,3,False,False
MDS2,go,0,0,True,False
HMGCL,go,6,2,False,False
FUCA1,go,12,20,False,False
CNR2,go,0,0,True,False
IL22RA1,go,0,0,True,False
RP11-10N16.2,go,0,0,True,False
RUNX3,go,10,6,False,False
RP4-799D16.1,go,0,0,True,False
RP4-706G24.1,go,0,0,True,False
SYF2,go,1,0,False,False
RSRP1,go,0,0,True,False
RP1-187B23.1,go,0,0,True,False
PAQR7,go,0,0,True,False
STMN1,go,3,0,False,False
EXTL1,go,0,0,True,False
TRIM63,go,0,0,True,False
SH3BGRL3,go,4,13,False,False
CD52,go,16,5,False,False
ZNF683,go,2,2,False,False
HMGN2,go,1,6,False,False
ARID1A,go,5,1,False,True
RP1-50O24.6,go,0,0,True,False
NUDC,go,5,9,False,False
SYTL1,go,0,0,True,False
FGR,go,0,0,True,False
IFI6,go,0,0,True,False
THEMIS2,go,4,2,False,False
RP11-460I13.2,go,0,0,True,False
PTAFR,go,0,0,True,False
RP5-1092A3.5,go,0,0,True,False
SESN2,go,5,0,False,False
OPRD1,go,0,0,True,False
RP1-212P9.3,go,0,0,True,False
LAPTM5,go,1,0,False,False
FABP3,go,0,0,True,False
LINC01226,go,0,0,True,False
RP11-73M7.6,go,0,0,True,False
SPOCD1,go,0,0,True,False
RP4-622L5.7,go,0,0,True,False
DCDC2B,go,0,0,True,False
FAM167B,go,0,0,True,False
LCK,go,0,0,True,False
MARCKSL1,go,8,26,False,False
TSSK3,go,3,11,False,False
BSDC1,go,0,33,False,False
RP11-114B7.6,go,0,0,True,False
TMEM54,go,3,14,False,False
RP1-34M23.5,go,0,0,True,False
RP11-244H3.4,go,0,0,True,False
PSMB2,go,6,7,False,False
CLSPN,go,2,0,False,False
RP11-435D7.3,go,0,0,True,False
MAP7D1,go,4,2,False,True
SH3D21,go,0,0,True,False
CSF3R,go,0,0,True,False
LINC01137,go,0,0,True,False
CDCA8,go,6,2,False,False
RHBDL2,go,0,0,True,False
MACF1,go,11,8,False,False
RP11-420K8.1,go,0,0,True,False
BMP8A,go,0,0,True,False
MFSD2A,go,0,0,True,False
CAP1,go,11,1,False,False
COL9A2,go,0,0,True,False
CITED4,go,0,0,True,False
RP5-1066H13.4,go,0,0,True,False
SLFNL1,go,0,0,True,False
GUCA2B,go,0,0,True,False
GUCA2A,go,0,0,True,False
ZMYND12,go,0,0,True,False
PPCS,go,2,2,False,False
CCDC30,go,0,0,True,False
YBX1,go,2,2,False,False
CLDN19,go,0,0,True,False
SLC2A1,go,10,5,False,False
SLC2A1-AS1,go,0,0,True,False
FAM183A,go,0,0,True,False
CFAP57,go,0,0,True,False
TMEM125,go,0,0,True,False
C1orf210,go,0,0,True,False
CDC20,go,6,1,False,False
RP11-184I16.4,go,0,0,True,False
ATP6V0B,go,10,4,False,False
SLC6A9,go,5,2,False,True
C1orf228,go,0,0,True,False
KIF2C,go,6,6,False,True
BTBD19,go,0,0,True,False
TESK2,go,0,0,True,False
PRDX1,go,8,5,False,False
RP4-533D7.4,go,0,0,True,False
FAAH,go,0,0,True,False
MKNK1-AS1,go,0,0,True,False
TEX38,go,0,0,True,False
PDZK1IP1,go,0,0,True,False
STIL,go,1,0,False,True
CDKN2C,go,6,10,False,False
LINC01562,go,0,0,True,False
TTC39A-AS1,go,0,0,True,False
RAB3B,go,0,0,True,False
RP11-91A18.4,go,0,0,True,False
TXNDC12-AS1,go,0,0,True,False
GPX7,go,0,0,True,False
FAM159A,go,0,0,True,False
RP5-1024G6.5,go,0,0,True,False
RP11-117D22.2,go,0,0,True,False
TMEM59,go,9,10,False,False
RP5-997D24.3,go,0,0,True,False
TMEM61,go,0,0,True,False
BSND,go,0,0,True,False
PLPP3,go,0,0,True,False
JUN,go,17,6,False,True
RP4-794H19.1,go,0,0,True,False
LINC01358,go,0,0,True,False
INADL,go,0,0,True,False
ANGPTL3,go,0,0,True,False
RP11-335E6.3,go,0,0,True,False
PGM1,go,0,0,True,False
SGIP1,go,0,0,True,False
C1orf141,go,0,0,True,False
GADD45A,go,4,0,False,False
RP11-181B18.1,go,0,0,True,False
RP5-952N6.1,go,0,0,True,False
RP3-333A15.1,go,0,0,True,False
FPGT-TNNI3K,go,0,0,True,False
SLC44A5,go,0,0,True,False
RP4-682C21.5,go,0,0,True,False
MSH4,go,0,0,True,False
RP11-375A5.1,go,0,0,True,False
NEXN-AS1,go,0,0,True,False
GIPC2,go,0,0,True,False
IFI44L,go,0,0,True,False
TTLL7,go,0,0,True,False
DNASE2B,go,0,0,True,False
COL24A1,go,0,0,True,False
CLCA1,go,10,3,False,False
LINC01140,go,0,0,True,False
LMO4,go,0,0,True,False
GBP3,go,0,0,True,False
GBP1,go,0,0,True,False
GBP2,go,0,0,True,False
FLJ27354,go,0,0,True,False
BTBD8,go,0,0,True,False
KIAA1107,go,0,0,True,False
ABCA4,go,0,0,True,False
F3,go,0,0,True,False
RP4-639F20.1,go,0,0,True,False
FRRS1,go,2,2,False,False
LRRC39,go,0,0,True,False
GPR88,go,0,0,True,False
S1PR1,go,0,0,True,False
RP11-483I13.5,go,0,0,True,False
RP11-483I13.2,go,0,0,True,False
FNDC7,go,0,0,True,False
SPATA42,go,0,0,True,False
RP5-1065J22.8,go,0,0,True,False
SCARNA2,go,0,0,True,False
C1orf194,go,0,0,True,False
MYBPHL,go,0,0,True,False
GPR61,go,8,9,False,False
GSTM2,go,0,0,True,False
GSTM3,go,7,6,False,False
EPS8L3,go,0,0,True,False
RP11-195M16.3,go,0,0,True,False
PROK1,go,0,0,True,False
CD53,go,14,28,False,False
RP11-96K19.2,go,0,0,True,False
CHI3L2,go,9,5,False,False
C1orf162,go,0,0,True,False
TMIGD3,go,0,0,True,False
ADORA3,go,0,0,True,False
FAM212B,go,0,0,True,False
CAPZA1,go,11,24,False,False
RHOC,go,10,6,False,False
LINC01356,go,0,0,True,False
PTPN22,go,0,0,True,False
HIPK1-AS1,go,0,0,True,False
OLFML3,go,9,9,False,False
RP4-655J12.4,go,0,0,True,False
RP5-1086K13.1,go,0,0,True,False
CD2,go,0,0,True,False
CD101,go,0,0,True,False
AL157902.3,go,0,0,True,False
FAM46C,go,0,0,True,False
SPAG17,go,0,0,True,False
PHGDH,go,1,1,False,False
FCGR1B,go,0,0,True,False
RP11-439A17.9,go,0,0,True,False
SRGAP2-AS1,go,0,0,True,False
RP11-403I13.7,go,0,0,True,False
RP5-998N21.4,go,0,0,True,False
CH17-125A10.2,go,0,0,True,False
RP11-89F3.2,go,0,0,True,False
PDZK1,go,0,0,True,False
CD160,go,0,0,True,False
ANKRD35,go,0,0,True,False
POLR3GL,go,3,16,False,False
TXNIP,go,4,0,False,False
HFE2,go,0,0,True,False
CH17-353B19.1,go,0,0,True,False
FMO5,go,0,0,True,False
RP4-565E6.1,go,0,0,True,False
RP11-495P10.6,go,0,0,True,False
RP11-495P10.1,go,0,0,True,False
AC245100.1,go,0,0,True,False
PPIAL4G,go,0,0,True,False
PDE4DIP,go,2,0,False,False
CH17-189H20.1,go,0,0,True,False
FCGR1A,go,0,0,True,False
RP11-196G18.3,go,0,0,True,False
HIST2H2AC,go,8,9,False,False
MTMR11,go,0,0,True,False
PLEKHO1,go,5,0,False,False
ANP32E,go,4,0,False,False
RP4-790G17.7,go,0,0,True,False
ECM1,go,20,9,False,False
ADAMTSL4,go,12,10,False,False
CTSS,go,8,5,False,False
CTSK,go,0,0,True,False
FAM63A,go,0,0,True,False
BNIPL,go,0,0,True,False
C1orf56,go,1,13,False,False
CDC42SE1,go,9,5,False,False
MLLT11,go,5,2,False,False
GABPB2,go,0,0,True,False
LYSMD1,go,0,0,True,False
RP11-126K1.8,go,0,0,True,False
RP11-404E16.1,go,0,0,True,False
CELF3,go,0,0,True,False
RIIAD1,go,0,0,True,False
C2CD4D,go,0,0,True,False
S100A10,go,20,8,False,False
S100A11,go,20,23,False,False
SPRR2D,go,0,0,True,False
SPRR2F,go,0,0,True,False
PRR9,go,0,0,True,False
LOR,go,0,0,True,False
PGLYRP4,go,0,0,True,False
S100A9,go,0,0,True,False
S100A8,go,0,0,True,False
S100A7A,go,0,0,True,False
S100A7,go,0,0,True,False
S100A6,go,15,26,False,False
S100A5,go,0,0,True,False
S100A4,go,17,31,False,False
S100A3,go,0,0,True,False
S100A13,go,10,15,False,False
S100A1,go,8,12,False,False
AL513523.2,go,0,0,True,False
RP11-422P24.12,go,0,0,True,False
IL6R,go,0,0,True,False
SHE,go,0,0,True,False
KCNN3,go,0,0,True,False
PBXIP1,go,6,0,False,False
CKS1B,go,4,4,False,True
DCST1,go,0,0,True,False
THBS3,go,0,0,True,False
RP11-263K19.6,go,0,0,True,False
SYT11,go,0,0,True,False
RIT1,go,5,1,False,False
ARHGEF2,go,7,1,False,False
RAB25,go,0,0,True,False
LMNA,go,1,0,False,False
IQGAP3,go,8,1,False,False
CRABP2,go,0,0,True,False
SH2D2A,go,4,13,False,False
NTRK1,go,8,6,False,False
INSRR,go,0,0,True,False
LRRC71,go,0,0,True,False
RP11-71G12.1,go,0,0,True,False
FCRL2,go,0,0,True,False
RP11-404O13.5,go,0,0,True,False
MNDA,go,0,0,True,False
IFI16,go,0,0,True,False
ACKR1,go,0,0,True,False
C1orf204,go,0,0,True,False
VSIG8,go,0,0,True,False
ATP1A4,go,0,0,True,False
CASQ1,go,0,0,True,False
RP11-574F21.3,go,0,0,True,False
SLAMF6,go,0,0,True,False
CD84,go,0,0,True,False
SLAMF1,go,0,0,True,False
RP11-404F10.2,go,0,0,True,False
CD48,go,0,0,True,False
LY9,go,0,0,True,False
CD244,go,0,0,True,False
ITLN1,go,0,0,True,False
RP11-312J18.6,go,0,0,True,False
ITLN2,go,0,0,True,False
ARHGAP30,go,0,0,True,False
PVRL4,go,0,0,True,False
RP11-544M22.8,go,0,0,True,False
KLHDC9,go,0,0,True,False
NIT1,go,4,5,False,True
ADAMTS4,go,0,0,True,False
FCER1G,go,14,3,False,False
CFAP126,go,0,0,True,False
FCGR2A,go,17,15,False,False
HSPA6,go,0,0,True,False
FCGR3A,go,0,0,True,False
FCGR2B,go,0,0,True,False
FCRLA,go,0,0,True,False
NOS1AP,go,5,0,False,False
RP11-565P22.2,go,0,0,True,False
CCDC190,go,0,0,True,False
PBX1,go,9,4,False,False
RP11-506O24.1,go,0,0,True,False
RP11-276E17.2,go,0,0,True,False
MAEL,go,0,0,True,False
CREG1,go,14,15,False,False
RCSD1,go,1,0,False,False
MPZL1,go,17,24,False,False
MPC2,go,0,0,True,False
XCL1,go,0,0,True,False
RP1-10C16.1,go,0,0,True,False
LINC00626,go,0,0,True,False
ATP1B1,go,0,0,True,False
FMO1,go,0,0,True,False
TNFSF4,go,0,0,True,False
RP11-160H22.3,go,0,0,True,False
RABGAP1L,go,1,1,False,False
GPR52,go,0,0,True,False
CACYBP,go,5,6,False,False
RP11-195C7.1,go,0,0,True,False
ANGPTL1,go,0,0,True,False
TOR3A,go,3,0,False,False
ABL2,go,3,2,False,False
RP11-12M5.3,go,0,0,True,False
TOR1AIP2,go,3,7,False,False
QSOX1,go,15,15,False,False
MR1,go,5,1,False,False
IER5,go,2,10,False,False
CACNA1E,go,0,0,True,False
RGSL1,go,0,0,True,False
RNASEL,go,0,0,True,False
RGS16,go,4,4,False,False
RGS8,go,0,0,True,False
NCF2,go,0,0,True,False
ARPC5,go,10,13,False,False
RGL1,go,3,6,False,False
COLGALT2,go,1,3,False,False
FAM129A,go,0,0,True,False
GS1-279B7.1,go,0,0,True,False
PDC,go,0,0,True,False
GS1-304P7.3,go,0,0,True,False
RGS18,go,0,0,True,False
RP5-1011O1.2,go,0,0,True,False
RGS1,go,0,0,True,False
RGS2,go,5,1,False,False
LINC01032,go,0,0,True,False
RP11-563D10.1,go,0,0,True,False
RP11-476B1.1,go,0,0,True,False
KCNT2,go,0,0,True,False
CFH,go,17,17,False,False
CFHR3,go,0,0,True,False
CFHR5,go,0,0,True,False
F13B,go,0,0,True,False
ASPM,go,1,0,False,False
CRB1,go,0,0,True,False
PTPRC,go,0,0,True,False
LINC00862,go,0,0,True,False
KIF14,go,6,3,False,False
CACNA1S,go,0,0,True,False
ASCL5,go,5,2,False,False
TNNT2,go,4,3,False,False
TNNI1,go,0,0,True,False
PHLDA3,go,0,0,True,False
LMOD1,go,0,0,True,False
RP11-465N4.4,go,0,0,True,False
ELF3,go,8,30,False,False
PTPN7,go,10,13,False,False
KDM5B,go,5,0,False,False
RP11-480I12.10,go,0,0,True,False
PPFIA4,go,0,0,True,False
MYOG,go,5,0,False,False
CHIT1,go,0,0,True,False
LINC01353,go,0,0,True,False
BTG2,go,11,1,False,False
FMOD,go,0,0,True,False
ATP2B4,go,0,0,True,False
LAX1,go,0,0,True,False
ZBED6,go,3,0,False,False
RP11-74C13.4,go,0,0,True,False
REN,go,0,0,True,False
KISS1,go,0,0,True,False
GOLT1A,go,0,0,True,False
RP11-739N20.2,go,0,0,True,False
MDM4,go,4,0,False,False
RP11-430C7.4,go,0,0,True,False
RP11-430C7.5,go,0,0,True,False
NFASC,go,0,0,True,False
CNTN2,go,0,0,True,False
LEMD1,go,0,0,True,False
CDK18,go,0,0,True,False
SLC45A3,go,0,0,True,False
NUCKS1,go,8,1,False,False
RAB7B,go,0,0,True,False
CTSE,go,0,0,True,False
C1orf186,go,0,0,True,False
RP11-38J22.3,go,0,0,True,False
RP11-534L20.5,go,0,0,True,False
MAPKAPK2,go,5,8,False,False
IL19,go,0,0,True,False
IL20,go,0,0,True,False
IL24,go,0,0,True,False
FCMR,go,0,0,True,False
CD55,go,20,8,False,False
CR1,go,0,0,True,False
RP11-78B10.2,go,0,0,True,False
CD46,go,17,9,False,False
C1orf132,go,0,0,True,False
PLXNA2,go,0,0,True,False
TRAF3IP3,go,0,0,True,False
KCNH1,go,0,0,True,False
LINC00467,go,0,0,True,False
RP11-552D8.1,go,0,0,True,False
RP11-15I11.3,go,0,0,True,False
NENF,go,6,9,False,False
ATF3,go,11,26,False,False
RP11-338C15.3,go,0,0,True,False
BATF3,go,8,26,False,False
VASH2,go,0,0,True,False
PROX1,go,19,1,False,False
PTPN14,go,0,0,True,False
CENPF,go,9,4,False,False
LYPLAL1-AS1,go,0,0,True,False
MARC2,go,0,0,True,False
MARC1,go,0,0,True,False
RP11-295M18.6,go,0,0,True,False
LINC01352,go,0,0,True,False
HLX,go,6,0,False,False
C1orf140,go,0,0,True,False
TAF1A,go,7,2,False,False
FAM177B,go,0,0,True,False
RP11-285F7.2,go,0,0,True,False
LEFTY1,go,0,0,True,False
LEFTY2,go,0,0,True,False
MIXL1,go,7,0,False,False
ITPKB,go,0,0,True,False
ITPKB-AS1,go,0,0,True,False
PRSS38,go,0,0,True,False
WNT9A,go,0,0,True,False
RP11-245P10.6,go,0,0,True,False
RP4-803J11.2,go,0,0,True,False
PGBD5,go,0,0,True,False
CAPN9,go,0,0,True,False
FAM89A,go,0,0,True,False
TRIM67,go,0,0,True,False
KIAA1804,go,0,0,True,False
SLC35F3,go,0,0,True,False
IRF2BP2,go,7,6,False,False
RP4-781K5.4,go,0,0,True,False
RP4-781K5.6,go,0,0,True,False
RP11-443B7.2,go,0,0,True,False
LINC01348,go,0,0,True,False
ARID4B,go,3,0,False,False
ERO1B,go,0,0,True,False
LINC01139,go,0,0,True,False
RP11-544D21.2,go,0,0,True,False
KMO,go,0,0,True,False
SDCCAG8,go,0,0,True,False
AKT3,go,0,0,True,False
ZBTB18,go,2,28,False,False
SMYD3,go,1,0,False,False
RP11-83A16.1,go,0,0,True,False
RP11-634B7.4,go,0,0,True,False
OR2L13,go,0,0,True,False
OR2L2,go,0,0,True,False
OR2T4,go,0,0,True,False
AC092159.2,go,0,0,True,False
RP13-539J13.1,go,0,0,True,False
AC142528.1,go,0,0,True,False
ALLC,go,0,0,True,False
LINC01249,go,0,0,True,False
LINC00487,go,0,0,True,False
RSAD2,go,0,0,True,False
AC011747.6,go,0,0,True,False
ID2-AS1,go,0,0,True,False
ID2,go,9,3,False,False
MBOAT2,go,3,2,False,False
ASAP2,go,0,0,True,False
IAH1,go,7,1,False,False
ADAM17,go,1,0,False,False
RP11-521D12.1,go,0,0,True,False
GRHL1,go,4,18,False,False
RRM2,go,1,0,False,False
ODC1,go,3,0,False,False
RN7SL832P,go,0,0,True,False
MIR3681HG,go,0,0,True,False
MYCNUT,go,0,0,True,False
FAM49A,go,0,0,True,False
LINC01376,go,0,0,True,False
FAM228B,go,0,0,True,False
DRC1,go,0,0,True,False
OTOF,go,0,0,True,False
KCNK3,go,0,0,True,False
CENPA,go,8,5,False,False
MAPRE3,go,5,0,False,False
AGBL5-AS1,go,0,0,True,False
ABHD1,go,0,0,True,False
TCF23,go,5,4,False,False
DNAJC5G,go,0,0,True,False
KRTCAP3,go,0,0,True,False
FOSL2,go,4,38,False,False
RP11-373D23.3,go,0,0,True,False
PLB1,go,0,0,True,False
PPP1CB,go,7,7,False,False
WDR43,go,1,0,False,False
AC016907.3,go,0,0,True,False
YPEL5,go,2,5,False,False
LBH,go,4,0,False,False
XDH,go,0,0,True,False
NLRC4,go,0,0,True,False
RASGRP3,go,0,0,True,False
AC020594.5,go,0,0,True,False
LINC01320,go,0,0,True,False
CRIM1,go,10,3,False,False
QPCT,go,0,0,True,False
CDC42EP3,go,8,17,False,False
RMDN2-AS1,go,0,0,True,False
CYP1B1,go,0,0,True,False
CYP1B1-AS1,go,0,0,True,False
ARHGEF33,go,0,0,True,False
MAP4K3,go,3,8,False,True
AC007246.3,go,0,0,True,False
TMEM178A,go,0,0,True,False
SLC8A1,go,0,0,True,False
AC104654.2,go,0,0,True,False
C2orf91,go,0,0,True,False
PKDCC,go,0,0,True,False
OXER1,go,0,0,True,False
HAAO,go,0,0,True,False
AC016735.2,go,0,0,True,False
AC093609.1,go,0,0,True,False
ZFP36L2,go,2,1,False,False
PLEKHH2,go,0,0,True,False
SLC3A1,go,0,0,True,False
SIX3-AS1,go,0,0,True,False
AC012354.6,go,0,0,True,False
EPAS1,go,9,1,False,False
TMEM247,go,0,0,True,False
RP11-333I13.1,go,0,0,True,False
LINC01118,go,0,0,True,False
RP11-761B3.1,go,0,0,True,False
CALM2,go,2,0,False,False
BCYRN1,go,0,0,True,False
AC079807.4,go,0,0,True,False
RP11-443F4.1,go,0,0,True,False
RP11-477N3.1,go,0,0,True,False
AC092839.4,go,0,0,True,False
EML6,go,0,0,True,False
RTN4,go,1,0,False,False
RP11-481J13.1,go,0,0,True,False
AC007131.1,go,0,0,True,False
RP11-355B11.2,go,0,0,True,False
AC092155.4,go,0,0,True,False
AC009501.4,go,0,0,True,False
UGP2,go,4,7,False,False
AC074289.1,go,0,0,True,False
LGALSL,go,0,4,False,False
RP11-568N6.1,go,0,0,True,False
AC007880.1,go,0,0,True,False
MEIS1,go,9,4,False,True
MEIS1-AS2,go,0,0,True,False
AC007392.3,go,0,0,True,False
AC078941.1,go,0,0,True,False
PLEK,go,0,0,True,False
ARHGAP25,go,3,1,False,False
BMP10,go,0,0,True,False
GKN2,go,0,0,True,False
AAK1,go,5,4,False,False
AC092431.3,go,0,0,True,False
MXD1,go,6,9,False,False
ATP6V1B1,go,0,0,True,False
NAGK,go,5,2,False,False
RP11-467P9.1,go,0,0,True,False
C2orf78,go,0,0,True,False
AC073046.25,go,0,0,True,False
DQX1,go,0,0,True,False
M1AP,go,0,0,True,False
HK2,go,2,0,False,True
RP11-355F16.1,go,0,0,True,False
EVA1A,go,0,0,True,False
LRRTM4,go,0,0,True,False
CTNNA2,go,0,0,True,False
TMSB10,go,5,6,False,False
CAPG,go,8,4,False,False
VAMP8,go,9,9,False,False
VAMP5,go,0,0,True,False
ST3GAL5,go,0,0,True,False
ST3GAL5-AS1,go,0,0,True,False
RP11-548P2.2,go,0,0,True,False
REEP1,go,0,0,True,False
RP11-1399P15.1,go,0,0,True,False
KRCC1,go,0,0,True,False
IGKC,go,0,0,True,False
AC092835.2,go,0,0,True,False
ADRA2B,go,0,0,True,False
CNNM4,go,7,2,False,True
RP11-353K11.1,go,0,0,True,False
FAM178B,go,0,0,True,False
VWA3B,go,0,0,True,False
KIAA1211L,go,0,0,True,False
LYG2,go,0,0,True,False
AC092667.2,go,0,0,True,False
RFX8,go,6,18,False,False
LINC01127,go,0,0,True,False
IL1R2,go,0,0,True,False
AC108051.3,go,0,0,True,False
AC010884.1,go,0,0,True,False
AC018878.3,go,0,0,True,False
AC108868.6,go,0,0,True,False
ST6GAL2,go,0,0,True,False
SULT1C2,go,0,0,True,False
SULT1C4,go,0,0,True,False
LIMS1,go,7,5,False,False
RP11-506F3.1,go,0,0,True,False
RGPD5,go,0,0,True,False
LIMS3,go,0,0,True,False
NPHP1,go,0,0,True,False
RP11-1223D19.1,go,0,0,True,False
BCL2L11,go,2,2,False,True
AC017002.4,go,0,0,True,False
ZC3H6,go,0,0,True,False
RGPD8,go,0,0,True,False
AC012442.6,go,0,0,True,False
SLC20A1,go,12,3,False,False
IL1B,go,0,0,True,False
IL1RN,go,0,0,True,False
AC016745.3,go,0,0,True,False
RP11-480C16.1,go,0,0,True,False
AC017074.2,go,0,0,True,False
AC024704.2,go,0,0,True,False
AC104653.1,go,0,0,True,False
RP11-77A13.1,go,0,0,True,False
STEAP3-AS1,go,0,0,True,False
DBI,go,1,0,False,False
SCTR,go,0,0,True,False
GLI2,go,13,0,False,False
RP11-204L24.2,go,0,0,True,False
AC018737.3,go,0,0,True,False
GYPC,go,11,40,False,False
CYP27C1,go,0,0,True,False
PROC,go,0,0,True,False
RP11-286H15.1,go,0,0,True,False
CCDC74B,go,0,0,True,False
AMER3,go,0,0,True,False
GPR39,go,0,0,True,False
AC011893.3,go,0,0,True,False
CXCR4,go,0,0,True,False
THSD7B,go,0,0,True,False
HNMT,go,0,0,True,False
KYNU,go,0,0,True,False
ZEB2,go,7,3,False,False
TEX41,go,0,0,True,False
KIF5C,go,0,0,True,False
AC144449.1,go,0,0,True,False
TNFAIP6,go,0,0,True,False
NEB,go,0,0,True,False
KCNJ3,go,0,0,True,False
AC093375.1,go,0,0,True,False
NR4A2,go,9,3,False,False
ERMN,go,0,0,True,False
CYTIP,go,0,0,True,False
RP11-1152H14.1,go,0,0,True,False
CCDC148,go,0,0,True,False
BAZ2B,go,3,14,False,False
AC009506.1,go,0,0,True,False
GCA,go,0,0,True,False
KCNH7,go,0,0,True,False
GALNT3,go,0,0,True,False
SCN9A,go,0,0,True,False
AC016723.4,go,0,0,True,False
SPC25,go,2,3,False,False
ABCB11,go,0,0,True,False
DHRS9,go,0,0,True,False
AC007556.3,go,0,0,True,False
CCDC173,go,0,0,True,False
AC012594.1,go,0,0,True,False
AC007277.3,go,0,0,True,False
LINC01124,go,0,0,True,False
GAD1,go,9,1,False,False
CYBRD1,go,15,9,False,False
DLX2,go,8,0,False,True
AC078883.3,go,0,0,True,False
AC106900.6,go,0,0,True,False
RP11-394I13.2,go,0,0,True,False
LINC01305,go,0,0,True,False
WIPF1,go,8,4,False,False
HOXD1,go,6,3,False,False
NFE2L2,go,18,3,False,False
AC073834.3,go,0,0,True,False
PDE11A,go,0,0,True,False
AC012499.1,go,0,0,True,False
RP11-171I2.5,go,0,0,True,False
CCDC141,go,0,0,True,False
ITGA4,go,0,0,True,False
NEUROD1,go,9,6,False,False
FRZB,go,0,0,True,False
FSIP2,go,0,0,True,False
FSIP2-AS1,go,0,0,True,False
LINC01473,go,0,0,True,False
FAM171B,go,0,0,True,False
TFPI,go,12,10,False,False
SLC40A1,go,10,3,False,False
AC005540.3,go,0,0,True,False
STAT4,go,11,5,False,False
MYO1B,go,0,0,True,False
NABP1,go,1,1,False,False
AC010983.1,go,0,0,True,False
AC064834.2,go,0,0,True,False
RP11-347P5.1,go,0,0,True,False
HECW2,go,0,0,True,False
AC020571.3,go,0,0,True,False
C2orf66,go,0,0,True,False
ANKRD44,go,0,0,True,False
AC010746.3,go,0,0,True,False
HSPD1,go,13,8,False,False
HSPE1-MOB4,go,0,0,True,False
PLCL1,go,0,0,True,False
SGOL2,go,0,0,True,False
RP11-13J8.1,go,0,0,True,False
CFLAR,go,0,0,True,False
CFLAR-AS1,go,0,0,True,False
ALS2CR12,go,0,0,True,False
ALS2CR11,go,0,0,True,False
CDK15,go,0,0,True,False
RP11-107N15.1,go,0,0,True,False
FZD7,go,0,0,True,False
KIAA2012,go,0,0,True,False
AC079354.3,go,0,0,True,False
RP11-686O6.1,go,0,0,True,False
CARF,go,7,0,False,False
CD28,go,0,0,True,False
ZDBF2,go,0,0,True,False
RP11-95H11.1,go,0,0,True,False
CPO,go,0,0,True,False
KLF7,go,7,4,False,False
AC007879.2,go,0,0,True,False
AC079767.4,go,0,0,True,False
PTH2R,go,0,0,True,False
UNC80,go,0,0,True,False
AC007038.7,go,0,0,True,False
IKZF2,go,1,10,False,False
SPAG16,go,0,0,True,False
FN1,go,14,6,False,False
TMEM169,go,0,0,True,False
AC098820.4,go,0,0,True,False
IGFBP2,go,20,4,False,False
