gene_id,source,candidate_target
HIST2H2AA4,go,False
HK1,go,False
HOTAIRM1,go,False
HOXB-AS1,go,False
HSPA14-1,go,False
HSPA1A,go,False
HTT,go,False
ICA1L,go,False
IFT122,go,False
IGFL2-AS1,go,False
ILF3-DT,go,False
INAFM1,go,False
INKA1,go,False
IQCH-AS1,go,False
IRS1,go,False
KBTBD4,go,False
KBTBD8,go,False
KCNQ1OT1,go,False
KDM4A-AS1,go,False
KDM6B,go,False
KDM7A,go,False
KIAA1841,go,False
KIF13B,go,False
KLHL28,go,False
KMT2E-AS1,go,False
KMT5B,go,False
KMT5C,go,False
KRBA1,go,False
LINC00174,go,False
LINC00205,go,False
LINC00342,go,False
LINC00355,go,False
LINC00467,go,False
LINC00470,go,False
LINC00623,go,False
LINC00641,go,False
LINC00649,go,False
LINC00662,go,False
LINC00689,go,False
LINC00923,go,False
LINC00958,go,False
LINC00963,go,False
LINC01003,go,False
LINC01006,go,False
LINC01089,go,False
LINC01138,go,False
LINC01184,go,False
LINC01215,go,False
LINC01278,go,False
LINC01311,go,False
LINC01355,go,False
LINC01409,go,False
LINC01578,go,False
LINC01694,go,False
LINC02315,go,False
LINC02327,go,False
LINC02476,go,False
LINC02506,go,False
LINC02573,go,False
LINC02609,go,False
LINC02616,go,False
LINC02693,go,False
LINC02772,go,False
LINC02802,go,False
LINC02840,go,False
LINS1,go,False
LMLN,go,False
LMO4,go,False
LMTK2,go,False
LONRF2,go,False
LRCH1,go,False
LRMDA,go,False
LRMP,go,False
LRRC42,go,False
LRRC75A,go,False
LRRK1,go,False
LY6G5B,go,False
MAFIP,go,False
MALAT1,go,False
MAP3K20,go,False
MAP4K3-DT,go,False
MAPKAPK5-AS1,go,False
MARF1,go,False
MCM3AP-AS1,go,False
MDK,go,False
ME1,go,False
MFSD14A,go,False
MFSD14C,go,False
MHENCR,go,False
MIGA1,go,False
MINCR,go,False
MIR17HG,go,False
MIR193BHG,go,False
MIR4435-2HG,go,False
MIR4458HG,go,False
MIR548XHG,go,False
MIR924HG,go,False
MMP24OS,go,False
MORC2-AS1,go,False
MOSPD2,go,False
MRPL12,go,False
MRPL20-AS1,go,False
MRTFB,go,False
MSANTD2,go,False
MT-ATP6,go,False
MT-ATP8,go,False
MT-CO2,go,False
MT-CYB,go,False
MT-ND1,go,False
MT-ND2,go,False
MT-ND3,go,False
MT-ND4L,go,False
MT-ND5,go,False
MT-ND6,go,False
MT1G,go,False
MTERF2,go,False
MTMR6,go,False
MTRNR2L12,go,False
MTRNR2L8,go,False
MYADM,go,False
MYLK-AS1,go,False
MYO18B,go,False
NAIP,go,False
NAPB,go,False
NAPRT,go,False
NBDY,go,False
NBR2,go,False
NCBP2AS2,go,False
NEAT1,go,False
NF1,go,False
NIFK-AS1,go,False
NIPBL-DT,go,False
NNT-AS1,go,False
NOL4L,go,False
NORAD,go,False
NPIPB5,go,False
NR2F2-AS1,go,False
NRDC,go,False
NSMCE3,go,False
NSUN3,go,False
NUTM2B-AS1,go,False
OBSCN,go,False
OIP5-AS1,go,False
OTUD3,go,False
OTUD6B-AS1,go,False
OXLD1,go,False
PAX8-AS1,go,False
PAXIP1-AS1,go,False
PBDC1,go,False
PCAT14,go,False
PCBP1-AS1,go,False
PCNX1,go,False
PER2,go,False
PIK3CD-AS2,go,False
PIK3R3,go,False
PKD1,go,False
PLCG2,go,False
PLPPR2,go,False
PLPPR3,go,False
POLR2J,go,False
PPOX,go,False
PPP1R21,go,False
PPP4R3A,go,False
PRH1,go,False
PRKCQ-AS1,go,False
PRMT9,go,False
PRR14L,go,False
PSMA3-AS1,go,False
PTEN,go,False
PTPDC1,go,False
PTPN22,go,False
PVT1,go,False
RAB11FIP2,go,False
RAB29,go,False
RAB30-DT,go,False
RAD51-AS1,go,False
RALGAPA2,go,False
RBSN,go,False
RCBTB1,go,False
RELCH,go,False
RELL1,go,False
RELN,go,False
REXO5,go,False
RHOB,go,False
RILPL1,go,False
RNF144A-AS1,go,False
RPARP-AS1,go,False
RPS10-NUDT3,go,False
RSRP1,go,False
RTL8C,go,False
RUBCN,go,False
SAMD8,go,False
SARAF,go,False
SATB2-AS1,go,False
SBNO1-AS1,go,False
SCAMP1-AS1,go,False
SCYL3,go,False
SDHAF3,go,False
SEM1,go,False
SFMBT2,go,False
SH3D21,go,False
SHTN1,go,False
SIPA1L1,go,False
SLC16A1-AS1,go,False
SLC16A4,go,False
SLC25A40,go,False
SLC46A3,go,False
SLC9A1,go,False
SLF2,go,False
SMCR8,go,False
SMIM10L1,go,False
SMIM26,go,False
SMIM27,go,False
SMIM30,go,False
SMN1,go,False
SND1-IT1,go,False
SNHG1,go,False
SNHG10,go,False
SNHG11,go,False
SNHG12,go,False
SNHG15,go,False
SNHG16,go,False
SNHG17,go,False
SNHG19,go,False
SNHG20,go,False
SNHG21,go,False
SNHG25,go,False
SNHG26,go,False
SNHG29,go,False
SNHG3,go,False
SNHG30,go,False
SNHG32,go,False
SNHG4,go,False
SNHG5,go,False
SNHG6,go,False
SNHG7,go,False
SNHG8,go,False
SNHG9,go,False
SOCS2-AS1,go,False
SOCS5,go,False
SOCS7,go,False
SORBS1,go,False
SOS2,go,False
SPATA2,go,False
SRGAP2C,go,False
SRPRA,go,False
SSH1,go,False
ST3GAL3,go,False
ST8SIA6,go,False
STIMATE,go,False
STK10,go,False
STK26,go,False
STK39,go,False
STX18-AS1,go,False
SVBP,go,False
SWAP70,go,False
SYDE2,go,False
TAF4,go,False
TANC2,go,False
TBCE-1,go,False
TBX2-AS1,go,False
TCAF1,go,False
TCTE3,go,False
TFAP2A-AS2,go,False
THAP9-AS1,go,False
THUMPD3-AS1,go,False
TKFC,go,False
TMA7,go,False
TMEFF1,go,False
TMEM161B-AS1,go,False
TMEM263,go,False
TMEM268,go,False
TMEM35B,go,False
TMEM44-AS1,go,False
TMEM87B,go,False
TMEM99,go,False
TMPO-AS1,go,False
TPT1-AS1,go,False
TRABD,go,False
TRAF3IP2-AS1,go,False
TRAF6,go,False
TRANK1,go,False
TRAPPC2B,go,False
TRAPPC9,go,False
TRIM52,go,False
TRIM73,go,False
TRIO,go,False
TSTD3,go,False
TTC28-AS1,go,False
TTN-AS1,go,False
TUG1,go,False
TYMSOS,go,False
UBA6-AS1,go,False
UBALD2,go,False
UBE2D3-AS1,go,False
UCA1,go,False
UMAD1,go,False
UQCC3,go,False
URB1-AS1,go,False
USF3,go,False
VANGL2,go,False
VPS50,go,False
WAC-AS1,go,False
WDR53,go,False
XACT,go,False
XIST,go,False
XKR3,go,False
Z83843.1,go,False
Z95331.1,go,False
ZBED6CL,go,False
ZCCHC14,go,False
ZFAS1,go,False
ZGRF1,go,False
ZKSCAN2-DT,go,False
ZNF213-AS1,go,False
ZNF316,go,False
ZNF433-AS1,go,False
ZNF529-AS1,go,False
ZSCAN16-AS1,go,False
ZSWIM6,go,False
AARS,string,True
AC002467.1,string,False
AC002558.3,string,False
AC004687.1,string,False
AC004812.2,string,False
AC004951.1,string,False
AC005261.1,string,False
AC005523.2,string,False
AC005670.3,string,False
AC005726.1,string,False
AC005921.2,string,False
AC006141.1,string,False
AC006333.2,string,False
AC006449.6,string,False
AC006504.5,string,False
AC007405.1,string,False
AC007405.3,string,False
AC008124.1,string,False
AC008267.5,string,False
AC008443.1,string,False
AC008555.4,string,False
AC008875.3,string,False
AC009107.2,string,False
AC009403.1,string,False
AC009404.1,string,False
AC012146.1,string,False
AC012360.3,string,False
AC012615.1,string,False
AC015574.1,string,False
AC015813.1,string,False
AC015871.1,string,False
AC016065.1,string,False
AC016074.2,string,False
AC016629.2,string,False
AC016876.1,string,False
AC018521.5,string,False
AC018647.2,string,False
AC019205.1,string,False
AC021723.2,string,False
AC022075.1,string,False
AC023157.3,string,False
AC024060.2,string,False
AC024560.4,string,False
AC025159.1,string,False
AC025160.1,string,False
AC025171.1,string,False
AC025171.2,string,False
AC025181.2,string,False
AC027644.3,string,False
AC060780.1,string,False
AC067852.3,string,False
AC068205.2,string,False
AC068491.3,string,False
AC069277.1,string,False
AC079062.1,string,False
AC079466.1,string,False
AC079801.1,string,False
AC090015.1,string,False
AC092279.1,string,False
AC093157.1,string,False
AC093323.1,string,False
AC093827.4,string,False
AC097376.3,string,False
AC100810.1,string,False
AC104041.1,string,False
AC106791.1,string,False
AC108134.2,string,False
AC108488.1,string,False
AC112253.1,string,False
AC139493.2,string,False
AC139530.1,string,False
AC139887.2,string,False
AC240274.1,string,False
AC245060.5,string,False
AC245297.3,string,False
AC245452.1,string,False
AC246817.1,string,False
AC246817.2,string,False
ACTB,string,True
AF117829.1,string,False
AFTPH,string,False
AK1,string,False
AL021368.2,string,False
AL022311.1,string,False
AL034397.3,string,False
AL035071.1,string,False
AL035446.1,string,False
AL050341.2,string,False
AL110292.1,string,False
AL117329.1,string,False
AL118516.1,string,False
AL121603.2,string,False
AL137001.2,string,False
AL138756.1,string,False
AL139089.1,string,False
AL157938.3,string,False
AL158152.1,string,False
AL162595.1,string,False
AL354822.1,string,False
AL355488.1,string,False
AL359504.2,string,False
AL390728.6,string,False
AL441992.1,string,False
AL445524.1,string,False
AL450998.2,string,False
AL590062.1,string,False
AL627171.2,string,False
AL662844.4,string,False
AL683813.1,string,False
AL713998.1,string,False
ALAS2,string,False
ALDOA,string,True
ALOX12-AS1,string,False
ANKRD10-IT1,string,False
AP000873.2,string,False
AP001505.1,string,False
AP001531.1,string,False
AP002360.1,string,False
AP002387.2,string,False
AP003900.1,string,False
AP5Z1,string,False
APTR,string,False
ARRDC1-AS1,string,False
ASB16-AS1,string,False
ASH1L-AS1,string,False
ATP5MD,string,False
ATP5MPL,string,False
ATRAID,string,False
ATXN3,string,False
ATXN7,string,False
B2M,string,False
BAG1,string,False
BBOX1-AS1,string,False
BCL10,string,False
BICD1,string,False
BMP2K,string,False
BRD2,string,False
BX004987.1,string,False
BX255925.3,string,False
C11orf74,string,False
C12orf45,string,True
C12orf76,string,False
C14orf178,string,False
C16orf70,string,False
C18orf32,string,False
C19orf48,string,False
C20orf203,string,False
C2orf27A,string,False
C9orf16,string,False
CAPN10-DT,string,False
CARD8-AS1,string,False
CARS,string,False
CASC4,string,False
CBY1,string,False
CCDC130,string,False
CCDC18-AS1,string,False
CCDC28A,string,False
CCDC84,string,True
CD3EAP,string,True
CENPBD1,string,False
CHD8,string,False
CHKB-DT,string,False
CHMP3,string,True
CHROMR,string,False
CKMT2-AS1,string,False
CR381653.1,string,False
CRNDE,string,False
CRYBG1,string,False
CTBP1-DT,string,False
CU638689.4,string,False
CUL7,string,True
CYTOR,string,False
DANCR,string,False
DARS,string,True
DDX27,string,True
DHRS4-AS1,string,False
DIAPH1,string,False
DLEU1,string,False
DLEU2,string,False
DNAJC3-DT,string,False
DOCK2,string,False
DSCR4-IT1,string,False
DSCR8,string,False
DUXAP8,string,False
EBLN3P,string,False
EIF2B5,string,True
EIF3J-DT,string,False
ELK1,string,False
ELMSAN1,string,False
ENTPD3-AS1,string,False
EP400,string,True
EPB41L4A-AS1,string,False
EPRS,string,True
ERCC5,string,False
ERVK13-1,string,False
ERVK3-1,string,False
ERVMER61-1,string,False
EXOC3-AS1,string,False
FAM122B,string,False
FAM153CP,string,False
FAM160B2,string,False
FAM200B,string,False
FAM49B,string,False
FBXL15,string,False
FGD5-AS1,string,False
FLVCR1-DT,string,False
FOPNL,string,False
FOXC1,string,False
FOXD3-AS1,string,False
FOXL2,string,False
FOXP1,string,False
FOXP4,string,False
FTX,string,False
GABPB1-AS1,string,False
GABPB1-IT1,string,False
GARS,string,True
GARS-DT,string,False
GAS5,string,False
GATA2-AS1,string,False
GET1,string,False
GIHCG,string,False
GIPC3,string,False
GJC1,string,False
GPATCH11,string,False
H19,string,False
H1FX,string,False
H2AFV,string,False
H2AFX,string,False
H2AFZ,string,False
H3F3B,string,False
HARS,string,True
HBD,string,False
HBG2,string,False
HCG11,string,False
HCG18,string,False
HEIH,string,False
HELLPAR,string,False
HHLA3,string,False
HIST1H1B,string,False
HIST1H1C,string,False
HIST1H1D,string,False
HIST1H1E,string,False
HIST1H2AC,string,False
HIST1H2AE,string,False
HIST1H2AG,string,False
HIST1H2AH,string,False
HIST1H2BC,string,False
HIST1H2BD,string,False
HIST1H2BG,string,False
HIST1H2BH,string,False
HIST1H2BJ,string,False
HIST1H2BK,string,False
HIST1H2BN,string,False
HIST1H3B,string,False
HIST1H3D,string,False
HIST1H3H,string,False
HIST1H4C,string,False
HIST1H4E,string,False
HIST1H4H,string,False
HIST2H2AA4,string,False
HIST2H2AC,string,False
HIST3H2A,string,False
HMBS,string,False
HOTAIRM1,string,False
HOXB-AS1,string,False
HSD17B4,string,False
HSPA14-1,string,False
HYI,string,False
IARS,string,True
ICK,string,False
IGF1R,string,False
IGFL2-AS1,string,False
ILF3-DT,string,False
IMPAD1,string,False
INO80,string,True
INPP5F,string,False
IQCH-AS1,string,False
ISG15,string,False
ITCH,string,False
ITM2B,string,False
KARS,string,True
KCNQ1OT1,string,False
KDM4A-AS1,string,False
KDSR,string,False
KIAA0355,string,False
KIAA1324L,string,False
KIAA1841,string,False
KIF9,string,False
KMT2E-AS1,string,False
LARP4B,string,False
LARS,string,True
LINC00174,string,False
LINC00205,string,False
LINC00342,string,False
LINC00355,string,False
LINC00467,string,False
LINC00470,string,False
LINC00623,string,False
LINC00641,string,False
LINC00649,string,False
LINC00662,string,False
LINC00689,string,False
LINC00923,string,False
LINC00958,string,False
LINC00963,string,False
LINC01003,string,False
LINC01006,string,False
LINC01089,string,False
LINC01138,string,False
LINC01184,string,False
LINC01215,string,False
LINC01278,string,False
LINC01311,string,False
LINC01355,string,False
LINC01409,string,False
LINC01578,string,False
LINC01694,string,False
LINC02315,string,False
LINC02327,string,False
LINC02476,string,False
LINC02506,string,False
LINC02573,string,False
LINC02609,string,False
LINC02616,string,False
LINC02693,string,False
LINC02772,string,False
LINC02802,string,False
LINC02840,string,False
LMBRD1,string,False
LRMP,string,False
LZTR1,string,False
MALAT1,string,False
MANBA,string,False
MAP4K3-DT,string,False
MAPKAPK5-AS1,string,False
MARCH6,string,False
MARCH7,string,False
MARCH8,string,False
MARCH9,string,False
MARS,string,True
MATR3,string,False
MCM3AP-AS1,string,False
MEIOB,string,False
MFSD14C,string,False
MHENCR,string,False
MINCR,string,False
MIR17HG,string,False
MIR193BHG,string,False
MIR4435-2HG,string,False
MIR4458HG,string,False
MIR548XHG,string,False
MIR924HG,string,False
MMP24OS,string,False
MORC2-AS1,string,False
MORF4L2,string,False
MPIG6B,string,False
MPP5,string,False
MRPL20-AS1,string,False
MYC,string,False
MYLK-AS1,string,False
MYO1C,string,False
NARS,string,True
NBDY,string,False
NBR1,string,False
NBR2,string,False
NCBP2AS2,string,False
NEAT1,string,False
NIFK-AS1,string,False
NIPBL-DT,string,False
NNT-AS1,string,False
NORAD,string,False
NPW,string,False
NR2F2-AS1,string,False
NT5C3A,string,False
NUTM2B-AS1,string,False
OIP5-AS1,string,False
ORAI1,string,False
OTUD6B-AS1,string,False
PAX8-AS1,string,False
PAXIP1-AS1,string,False
PCAT14,string,False
PCBP1-AS1,string,False
PIK3CD-AS2,string,False
POLR1C,string,True
POLR2A,string,True
PRKCB,string,False
PRKCQ-AS1,string,False
PRRC2B,string,False
PSMA3-AS1,string,False
PTMS,string,False
PTPRA,string,False
PVT1,string,False
QARS,string,True
RAB30-DT,string,False
RABGEF1,string,False
RAD51-AS1,string,False
RARS,string,True
RDX,string,False
RMND1,string,False
RNF144A-AS1,string,False
RPARP-AS1,string,False
RPL10,string,True
RPL17,string,True
RPL35A,string,True
RPS17,string,True
RPS27,string,True
RPS7,string,True
RRNAD1,string,False
S100A13,string,False
SACS,string,False
SARS,string,True
SATB2-AS1,string,False
SBNO1-AS1,string,False
SCAMP1-AS1,string,False
SH3BP1,string,False
SLC16A1-AS1,string,False
SLC33A1,string,False
SLC4A1AP,string,False
SMIM10L1,string,False
SMIM30,string,False
SND1-IT1,string,False
SNHG1,string,False
SNHG10,string,False
SNHG11,string,False
SNHG12,string,False
SNHG15,string,False
SNHG16,string,False
SNHG17,string,False
SNHG19,string,False
SNHG20,string,False
SNHG21,string,False
SNHG25,string,False
SNHG26,string,False
SNHG29,string,False
SNHG3,string,False
SNHG30,string,False
SNHG32,string,False
SNHG4,string,False
SNHG5,string,False
SNHG6,string,False
SNHG7,string,False
SNHG8,string,False
SNHG9,string,False
SOCS2-AS1,string,False
SOS1,string,False
SPAST,string,False
SPIN4,string,False
SRP72,string,True
STX18-AS1,string,False
SWI5,string,False
TAC3,string,False
TARS,string,True
TBCE-1,string,False
TBL1X,string,False
TBX2-AS1,string,False
TCTE3,string,False
TCTEX1D2,string,False
TDRD3,string,False
TFAP2A,string,False
TFAP2A-AS2,string,False
THAP9-AS1,string,False
THUMPD3-AS1,string,False
TIMM23B,string,True
TMEM159,string,False
TMEM161B-AS1,string,False
TMEM44-AS1,string,False
TMEM8A,string,False
TMEM99,string,False
TMPO-AS1,string,False
TNRC6C,string,False
TPT1-AS1,string,False
TRAF3IP2-AS1,string,False
TRAPPC9,string,False
TRIOBP,string,False
TRPM7,string,True
TSTD3,string,False
TTC28-AS1,string,False
TTN-AS1,string,False
TUG1,string,False
TWISTNB,string,True
TYMSOS,string,False
UBA6-AS1,string,False
UBE2D3-AS1,string,False
UBE2T,string,False
UBE3A,string,False
UCA1,string,False
UMAD1,string,False
URB1-AS1,string,False
VARS,string,True
VEGFA,string,False
VPS13C,string,False
WAC-AS1,string,False
WARS,string,False
WDR34,string,False
WDR36,string,True
WDR60,string,False
XACT,string,False
XIST,string,False
YARS,string,False
Z83843.1,string,False
Z95331.1,string,False
ZBED6CL,string,False
ZEB1,string,False
ZFAS1,string,False
ZKSCAN2-DT,string,False
ZNF213-AS1,string,False
ZNF433-AS1,string,False
ZNF529-AS1,string,False
ZNF654,string,False
ZNF720,string,False
ZNRD1,string,True
ZSCAN16-AS1,string,False
ZSCAN32,string,False
