gene_id,source,candidate_target
ARHGAP23,go,False
ARHGAP26,go,False
ARHGAP29,go,False
ARHGEF28,go,False
ARHGEF40,go,False
ARL4C,go,False
ARMC9,go,False
ARMCX1,go,False
ARMCX2,go,False
ARPIN,go,False
ARRDC1-AS1,go,False
ARSJ,go,False
ASAP2,go,False
ASPHD1,go,False
ATG101,go,False
ATG14,go,False
ATP10D,go,False
ATP1A1,go,True
ATP1B1,go,False
ATP8B1,go,False
AUXG01000058.1,go,False
B3GLCT,go,False
B4GAT1,go,False
BACE1,go,False
BCAR3,go,False
BCL9L,go,False
BEND7,go,False
BEX1,go,False
BHMT2,go,False
BICC1,go,False
BMERB1,go,False
BMP2,go,False
BMP4,go,False
BORCS7,go,False
BX890604.2,go,False
C12orf10,go,False
C12orf75,go,False
C12orf76,go,False
C14orf178,go,True
C16orf74,go,False
C16orf86,go,True
C18orf21,go,True
C18orf54,go,False
C19orf48,go,False
C19orf53,go,True
C1QL1,go,False
C1orf21,go,False
C21orf58,go,False
C2CD5,go,False
C2orf27A,go,False
C2orf74,go,False
C5orf46,go,False
C6orf226,go,False
C6orf62,go,False
C7orf26,go,True
C8orf88,go,False
C9orf40,go,False
CA9,go,False
CACNA2D1,go,False
CACNG8,go,False
CALD1,go,False
CAMK1D,go,False
CAMK2D,go,False
CAMK2N1,go,False
CAMK2N2,go,False
CAMK4,go,False
CAMSAP2,go,False
CAP2,go,False
CAPRIN2,go,False
CARD19,go,False
CARD6,go,False
CASD1,go,False
CASK,go,False
CASP4,go,False
CAT,go,False
CAV1,go,False
CBLB,go,False
CBR3,go,False
CCBE1,go,False
CCDC102A,go,False
CCDC138,go,False
CCDC144A,go,True
CCDC144NL,go,True
CCDC149,go,False
CCDC152,go,False
CCDC18,go,False
CCDC18-AS1,go,False
CCDC186,go,False
CCDC34,go,False
CCDC80,go,False
CCDC9B,go,False
CCL2,go,False
CCN1,go,False
CCN2,go,False
CCN3,go,False
CCNG2,go,False
CD109,go,False
CD44,go,False
CDC37L1,go,False
CDCP1,go,False
CDH13,go,False
CDH2,go,False
CDH6,go,False
CDKN2A,go,False
CDKN2B,go,False
CENPU,go,False
CENPX,go,False
CEP112,go,False
CEP126,go,False
CEP128,go,False
CEP162,go,False
CEP295,go,False
CEP83,go,False
CES2,go,False
CFAP20,go,False
CFAP97,go,False
CGRRF1,go,False
CHN1,go,False
CHRDL1,go,False
CHST3,go,False
CITED4,go,False
CLCF1,go,False
CLGN,go,False
CLIP3,go,False
CLIP4,go,False
CLMP,go,False
CLSTN2,go,False
CNN3,go,False
CNRIP1,go,False
CNTLN,go,False
CNTNAP3,go,False
CNTNAP3B,go,False
COA7,go,False
COBLL1,go,False
COL12A1,go,False
COL13A1,go,False
COL4A1,go,False
COL4A2,go,False
COL4A5,go,False
COL5A2,go,False
COL8A1,go,False
COPZ2,go,False
CPA4,go,False
CPE,go,False
CPLANE1,go,False
CREBRF,go,False
CRIM1-DT,go,False
CRIP2,go,False
CRNDE,go,False
CRYBG3,go,False
CSF1,go,False
CSGALNACT2,go,False
CSRP2,go,False
CTBP1-DT,go,False
CTSK,go,False
CTTNBP2NL,go,False
CXCL8,go,False
CYFIP2,go,False
CYLD,go,False
CYP1B1,go,False
CYP27C1,go,False
CYP2U1,go,False
CYTOR,go,False
DANCR,go,False
DCBLD1,go,False
DCP1B,go,False
DDAH1,go,False
DDR2,go,False
DDX58,go,False
DDX60L,go,False
DENND5B,go,False
DGKA,go,False
DGKI,go,False
DHFR2,go,False
DHRS4-AS1,go,False
DIAPH2,go,False
DIO2,go,False
DKK1,go,False
DKK3,go,False
DLEU1,go,False
DLEU2,go,False
DLG3,go,False
DLGAP1-AS1,go,False
DMKN,go,False
DMXL1,go,False
DNAAF4,go,False
DNAJB2,go,False
DNAJC18,go,False
DNAJC22,go,False
DNAL4,go,False
DNALI1,go,False
DNER,go,False
DNMBP,go,False
DOCK1,go,False
DOCK10,go,False
DOCK5,go,False
DOP1B,go,False
DPYD,go,False
DPYSL3,go,False
DPYSL4,go,False
DSC3,go,False
DSE,go,False
DSEL,go,False
DSP,go,False
DTX3L,go,False
DUSP4,go,False
DUSP5,go,False
DUSP6,go,False
DYNC2H1,go,False
DYRK1B,go,False
DZIP3,go,False
EBLN3P,go,False
EDIL3,go,False
EDN1,go,False
EDRF1,go,False
EEPD1,go,False
EFEMP1,go,False
EFEMP2,go,False
EFHC1,go,False
EFL1,go,False
EFNB2,go,False
EGFR,go,False
EIF3J-DT,go,False
EMB,go,False
EMP1,go,False
ENAH,go,False
ENC1,go,False
ENPP1,go,False
EPB41L1,go,False
EPB41L3,go,False
EPB41L4A-AS1,go,False
EPDR1,go,False
EPG5,go,False
EPHA2,go,False
EPHA5,go,False
EPHB2,go,False
EPS8,go,False
ERCC6,go,False
ERCC6L,go,False
ERO1A,go,False
ERRFI1,go,False
ERV3-1,go,False
ERVK3-1,go,False
ESM1,go,False
EVA1A,go,False
EVC,go,False
EXOC3-AS1,go,False
EXOC6B,go,False
EXT1,go,False
F2R,go,False
F2RL2,go,False
F3,go,False
FAM102A,go,False
FAM102B,go,True
FAM107B,go,False
FAM111B,go,False
FAM114A1,go,False
FAM155A,go,False
FAM160B1,go,False
FAM160B2,go,False
FAM167A,go,False
FAM171B,go,False
FAM200B,go,False
FAM20C,go,False
FAM214A,go,False
FAM214B,go,False
FAM215B,go,False
FAM216A,go,False
FAM228B,go,False
FAM229A,go,True
FAP,go,False
FAS,go,False
FAT4,go,False
FAU,go,True
FBN1,go,False
FBN2,go,False
FBRS,go,False
FBXO30,go,False
FBXO32,go,False
FCHO2,go,False
FER,go,False
FGF1,go,False
FGF5,go,False
FHOD3,go,False
FIBCD1,go,False
FICD,go,False
FILIP1L,go,False
FKBP10,go,False
FMNL2,go,False
FNBP1L,go,False
FRMD6,go,False
FRMD6-AS1,go,False
FRS2,go,False
FST,go,False
FSTL1,go,False
FTX,go,False
FZD6,go,False
FZD8,go,False
GABPB1-AS1,go,False
GABPB1-IT1,go,False
GADD45B,go,False
GARS-DT,go,False
GAS2L3,go,False
GAS5,go,False
GAS6-DT,go,False
GBP1,go,False
GCNT1,go,False
GDF6,go,False
GEM,go,False
GIHCG,go,False
GJA1,go,False
GLIPR1,go,False
GLMP,go,False
GNAI1,go,False
GNB1L,go,True
GNB5,go,False
GNG11,go,False
GOLGA6L1,go,True
GPAM,go,False
GPAT3,go,False
GPC1,go,False
GPC6,go,False
GPNMB,go,False
GPR135,go,False
GPR161,go,False
GPR176,go,False
GPRC5A,go,False
GREM1,go,False
GSDMD,go,False
GSDME,go,False
GSPT2,go,False
H2AFJ,go,False
H2AFY2,go,False
HABP4,go,False
HACD1,go,False
HACD3,go,False
HAMP,go,True
HBEGF,go,False
HCG18,go,False
HDGFL3,go,False
HEG1,go,False
HEIH,go,False
HELLPAR,go,False
HERC2,go,False
HHIP,go,False
HHIP-AS1,go,False
HIP1,go,False
HLA-A,go,False
HMOX1,go,False
HNRNPA1P48,go,False
HRH1,go,False
HS1BP3,go,False
HSBP1L1,go,False
HSPA14_ENSG00000187522,go,False
HSPA1A,go,False
HTRA1,go,False
HTT,go,False
ICE2,go,False
IER5L,go,False
IFFO2,go,False
IFI16,go,False
IFI6,go,False
IFIT3,go,False
IFIT5,go,False
IFITM10,go,False
IFT22,go,False
IFT74,go,False
IGFBP3,go,False
IGFBP5,go,False
IGFBP6,go,False
IGFBP7,go,False
IL11,go,False
IL1B,go,False
IL4R,go,False
IL7R,go,False
ILF3-DT,go,False
INHBA,go,False
INPP4B,go,False
INSYN2B,go,False
IRS1,go,False
IRS2,go,False
ITGA1,go,False
ITGA11,go,False
ITGA2,go,False
ITGA3,go,False
ITGA4,go,False
ITGA6,go,False
ITGA7,go,False
ITGB8,go,False
ITGBL1,go,False
ITPRIPL2,go,False
JADE1,go,False
JAG1,go,False
KANSL1-AS1,go,False
KCNK2,go,False
KCNK6,go,False
KCNMA1,go,False
KCNQ1OT1,go,False
KCTD18,go,False
KDM6B,go,False
KHDRBS3,go,False
KIAA0753,go,False
KIAA1217,go,False
KIAA1549L,go,False
KIAA1841,go,False
KIAA2026,go,False
KIF13B,go,False
KITLG,go,False
KLHL4,go,False
KLHL9,go,False
KMT5A,go,False
KMT5B,go,False
KRT15,go,False
KRT7,go,False
KRT80,go,False
KRT81,go,False
KRTAP2-3,go,False
KRTAP4-7,go,True
LAMA4,go,False
LAMC1,go,False
LATS2,go,False
LAYN,go,False
LCA5,go,False
LDOC1,go,False
LGALS3,go,False
LGALS3BP,go,False
LHFPL2,go,False
LIF,go,False
LIMCH1,go,False
LINC-PINT,go,False
LINC00342,go,False
LINC00467,go,False
LINC00472,go,False
LINC00511,go,False
LINC00662,go,False
LINC00863,go,False
LINC00909,go,False
LINC00963,go,False
LINC00973,go,False
LINC01515,go,False
LINC01578,go,False
LINC01638,go,False
LINC01833,go,False
LINC02057,go,False
LINC02657,go,False
LINC02693,go,False
LINC02762,go,False
LINC02802,go,False
LIPA,go,False
LMO7,go,False
LOX,go,False
LOXL1,go,False
LOXL2,go,False
LPAR1,go,False
LPP,go,False
LRP1,go,False
LRRC17,go,False
LRRC27,go,False
LRRC42,go,False
LRRC49,go,False
LRRC58,go,False
LRRC75A,go,False
LTBP2,go,False
LUCAT1,go,False
LURAP1L,go,False
LUZP2,go,False
LXN,go,False
LYST,go,False
MAB21L1,go,False
MAB21L2,go,False
MAGI2-AS3,go,False
MALAT1,go,False
MALT1,go,False
MAN1B1-DT,go,False
MANCR,go,False
MANSC1,go,False
MAP3K13,go,False
MAP3K20,go,False
MAP9,go,False
MAPKAPK5-AS1,go,False
MARF1,go,False
MARVELD1,go,False
MBNL1-AS1,go,False
MBP,go,False
MCC,go,False
MCTP1,go,False
MDFIC,go,False
MDK,go,False
MEAK7,go,False
MEG3,go,False
MEG8,go,False
MEGF9,go,False
MET,go,False
MFAP2,go,False
MFSD14C,go,False
MGLL,go,False
MHENCR,go,False
MID1,go,False
MIGA1,go,False
MIR100HG,go,False
MIR137HG,go,False
MIR155HG,go,False
MIR181A1HG,go,False
MIR210HG,go,False
MIR222HG,go,False
MIR22HG,go,False
MIR31HG,go,False
MIR4435-2HG,go,False
MIR4458HG,go,False
MIRLET7BHG,go,False
MLKL,go,False
MLPH,go,False
MME,go,False
MMP14,go,False
MMP16,go,False
MMP2,go,False
MMP24OS,go,False
MN1,go,False
MNS1,go,False
MOAP1,go,False
MORC4,go,False
MOSPD1,go,False
MOXD1,go,False
MPDZ,go,False
MRTFB,go,False
MSC-AS1,go,False
MSRB3,go,False
MT-ATP6,go,False
MT-ATP8,go,False
MT-CO3,go,False
MT-CYB,go,False
MT-ND1,go,False
MT-ND2,go,False
MT-ND3,go,False
MT-ND4,go,False
MT-ND4L,go,False
MT-ND5,go,False
MT-ND6,go,False
MT1E,go,False
MT1M,go,False
MTAP,go,False
MTCL1,go,False
MTMR6,go,False
MTRNR2L1,go,True
MTRNR2L12,go,False
MTRNR2L8,go,False
MVP,go,False
MYADM,go,False
MYEF2,go,False
MYL9,go,False
MYLK,go,False
MYO10,go,False
MYO1B,go,False
MYO1E,go,False
MYO5A,go,False
MYOF,go,False
NAV2,go,False
NAV3,go,False
NBDY,go,False
NBEA,go,False
NBPF10,go,False
NBPF14,go,False
NCBP2AS2,go,False
NCBP3,go,False
NCEH1,go,False
NDRG1,go,False
NEAT1,go,False
NECTIN3,go,False
NEDD8-MDP1,go,True
NEGR1,go,False
NFASC,go,False
NFKBIZ,go,False
NGF,go,False
NIBAN1,go,False
NIBAN2,go,False
NID1,go,False
NID2,go,False
NMB,go,False
NNT-AS1,go,False
NOL3,go,False
NOL4L,go,False
NORAD,go,False
NOTCH2,go,False
NOTCH2NLA,go,False
NOVA1,go,False
NPDC1,go,False
NPHP3,go,False
NPIPB5,go,False
NR2F1-AS1,go,False
NR2F2-AS1,go,False
NRAV,go,False
NREP,go,False
NRG1,go,False
NRK,go,False
NRP1,go,False
NRP2,go,False
NSMCE3,go,False
NT5E,go,False
NTM,go,False
NTN4,go,False
NTNG1,go,False
NUP58,go,False
NUPR1,go,False
NUTM2B-AS1,go,False
NXPE3,go,False
OAF,go,False
OGFRL1,go,False
OIP5-AS1,go,False
OR4F4,go,True
OSBPL1A,go,False
OSMR,go,False
OTUD6B-AS1,go,False
OXLD1,go,False
OXTR,go,False
P3H1,go,False
P3H2,go,False
P3H3,go,False
P3H4,go,False
P4HTM,go,False
PALLD,go,False
PALM2-AKAP2,go,False
PALMD,go,False
PAPPA,go,False
PAPSS2,go,False
PARP8,go,False
PARP9,go,False
PATJ,go,False
PAWR,go,False
PAX8-AS1,go,False
PBDC1,go,False
PCDH10,go,False
PCDH7,go,False
PCDH9,go,False
PCNX1,go,False
PCSK1N,go,False
PDE1C,go,False
PDE5A,go,False
PDGFC,go,False
PDGFRB,go,False
PDP1,go,False
PEG10,go,False
PFKFB3,go,False
PGAP1,go,False
PGM1,go,False
PHC1,go,False
PHLDA1,go,False
PHLDA3,go,False
PHLDB2,go,False
PIK3R3,go,False
PIMREG,go,False
PITPNA-AS1,go,False
PKD2,go,False
PKIA,go,False
PKP2,go,False
PLA2G10,go,True
PLA2G4A,go,False
PLA2R1,go,False
PLAAT3,go,False
PLAAT4,go,False
PLAC9,go,False
PLAT,go,False
PLAU,go,False
PLCE1,go,False
PLCG2,go,False
PLK2,go,False
PLPP1,go,False
PLPP2,go,False
PLPP3,go,False
PLPP4,go,False
PLPP5,go,False
PLS3,go,False
PLXNA2,go,False
PLXNA3,go,False
PM20D2,go,False
PMEPA1,go,False
PNMA2,go,False
PODXL,go,False
POGLUT3,go,True
POLI,go,False
PORCN,go,False
PPP1R13L,go,False
PPP1R14B-AS1,go,False
PPP1R3C,go,False
PPP1R9A,go,False
PPP2R3A,go,False
PPP4R3A,go,False
PPP4R3B,go,False
PRAF2,go,False
PRH1,go,False
PRICKLE2,go,False
PROCR,go,False
PRR14L,go,False
PRR16,go,False
PRSS23,go,False
PRUNE2,go,False
PSD3,go,False
PSMA3-AS1,go,False
PSMB9,go,False
PTEN,go,True
PTGR1,go,False
PTN,go,False
PTPN14,go,False
PTPN21,go,False
PTPRB,go,False
PTPRE,go,False
PTPRJ,go,False
PTPRK,go,False
PTX3,go,False
PUM3,go,False
PVT1,go,False
PXDC1,go,False
PXDN,go,False
RAB11FIP2,go,False
RAB27B,go,False
RAB29,go,False
RAB30-DT,go,False
RAB38,go,False
RAB3B,go,False
RABL2B,go,False
RAPH1,go,False
RARRES1,go,False
RASAL2,go,False
RASSF8,go,False
RASSF8-AS1,go,False
RBM14-RBM4,go,True
RBMS3,go,False
RBP1,go,False
RBPMS,go,False
RCAN3,go,False
RCBTB1,go,False
RDH5,go,False
RETREG1,go,False
RFTN1,go,False
RGMB,go,False
RGS12,go,False
RGS17,go,False
RGS3,go,False
RGS4,go,False
RHBDF1,go,False
RHOB,go,False
RHOD,go,False
RHOF,go,False
RHOJ,go,False
RILPL1,go,False
RIN1,go,False
RIN2,go,False
RITA1,go,False
RNASE4,go,False
RNASEH1-AS1,go,False
RND3,go,False
ROBO1,go,False
RPARP-AS1,go,False
RPS10-NUDT3,go,True
RPS6KA2,go,False
RSPH3,go,False
RSRP1,go,False
RTL8C,go,False
S100A2,go,False
SAMD4A,go,False
SAMD8,go,False
SAMD9L,go,False
SARAF,go,False
SBF2,go,False
SCARA3,go,False
SCG5,go,False
SCML1,go,False
SCN9A,go,False
SCPEP1,go,False
SDC2,go,False
SDC4,go,False
SEC14L2,go,False
SEM1,go,True
SEMA3A,go,False
SEMA5A,go,False
SEMA7A,go,False
SEPTIN10,go,False
SERINC2,go,False
SERINC5,go,False
SERPINB2,go,False
SERPINB8,go,False
SERPINE1,go,False
SERPINE2,go,False
SERTAD4-AS1,go,False
SESTD1,go,False
SFR1,go,False
SFRP1,go,False
SFTA1P,go,False
SFXN3,go,False
SGCB,go,False
SGCE,go,False
SGIP1,go,False
SGMS2,go,False
SH2D4A,go,False
SH3BP4,go,False
SH3D21,go,False
SH3PXD2A,go,False
SH3YL1,go,False
SHC3,go,False
SHISA2,go,False
SHISA4,go,False
SHROOM3,go,False
SHTN1,go,False
SIPA1L1,go,False
SLC16A1-AS1,go,False
SLC16A14,go,False
SLC16A2,go,False
SLC16A3,go,False
SLC16A4,go,False
SLC16A7,go,False
SLC26A2,go,False
SLC26A4,go,False
SLC36A4,go,False
SLC44A1,go,False
SLC6A15,go,False
SLC7A11,go,False
SLC8A1,go,False
SLC9A1,go,False
SLC9A7,go,False
SLF1,go,False
SLF2,go,False
SLFN5,go,False
SMAD7,go,False
SMCR8,go,False
SMIM10L1,go,False
SMOX,go,False
SNCA,go,False
SNHG1,go,False
SNHG10,go,False
SNHG11,go,False
SNHG12,go,False
SNHG14,go,False
SNHG15,go,False
SNHG17,go,False
SNHG18,go,False
SNHG19,go,False
SNHG21,go,False
SNHG25,go,False
SNHG29,go,False
SNHG3,go,False
SNHG30,go,False
SNHG32,go,False
SNHG4,go,False
SNHG5,go,False
SNHG6,go,False
SNHG7,go,False
SNHG8,go,False
SNHG9,go,False
SNRPN,go,False
SNX30,go,False
SNX7,go,False
SOCS5,go,False
SOCS6,go,False
SORBS2,go,False
SOS2,go,False
SPAG4,go,False
SPATA20,go,False
SPATA7,go,False
SPOCD1,go,False
SPOCK1,go,False
SPP1,go,False
SPRED3,go,False
SPSB1,go,False
SQOR,go,False
SRGAP1,go,False
SRGAP2B,go,False
SRPX,go,False
SSH1,go,False
SSPN,go,False
ST3GAL1,go,False
ST3GAL6,go,False
ST5,go,False
STBD1,go,False
STC1,go,False
STEAP1,go,False
STK39,go,False
SUGCT,go,False
SULF1,go,False
SV2A,go,False
SVBP,go,False
SVIL,go,False
SWAP70,go,False
SYNE1,go,False
SYNE2,go,False
SYNM,go,False
SYNPO,go,False
SYT1,go,False
SYT11,go,False
SYT14,go,False
TACC2,go,False
TAGLN,go,False
TANC1,go,False
TAP1,go,False
TBC1D17,go,False
TBC1D2,go,False
TBC1D2B,go,False
TBC1D8B,go,False
TBC1D9,go,False
TCAF1,go,False
TENM3,go,False
TENT5A,go,False
TEX9,go,False
TFPI2,go,False
TGFB1I1,go,False
TGFB2,go,False
TGFBI,go,False
THAP9-AS1,go,False
THBD,go,False
THBS1,go,False
THSD4,go,False
THUMPD3-AS1,go,False
THY1,go,False
TIGAR,go,False
TIMP2,go,False
TIMP3,go,False
TK2,go,False
TLE1,go,False
TLR4,go,False
TM4SF1,go,False
TM4SF18,go,False
TMCC3,go,False
TMEM132A,go,False
TMEM156,go,False
TMEM161B-AS1,go,False
TMEM200A,go,False
TMEM233,go,False
TMEM255B,go,False
TMEM263,go,False
TMEM35B,go,False
TMEM45A,go,False
TMEM47,go,False
TMEM67,go,False
TMEM87B,go,False
TMEM99,go,False
TMPO-AS1,go,False
TMSB15A,go,False
TMTC3,go,False
TNC,go,False
TNFRSF10D,go,False
TNFRSF11A,go,False
TNS1,go,False
TNS2,go,False
TOX2,go,False
TP53INP1,go,False
TP53TG1,go,False
TPBG,go,False
TPCN1,go,False
TPM2,go,False
TPRG1L,go,False
TPST1,go,False
TPT1-AS1,go,False
TRAK2,go,False
TRAM2-AS1,go,False
TRAPPC2B,go,False
TRHDE,go,False
TRHDE-AS1,go,False
TRIM16L,go,False
TRIM2,go,False
TRIM22,go,False
TRIM52,go,False
TRIM52-AS1,go,False
TRIO,go,False
TSC22D3,go,False
TSKU,go,False
TSLP,go,False
TSPAN10,go,False
TTC39C,go,False
TTLL7,go,False
TTN-AS1,go,False
TTYH3,go,False
TUFT1,go,False
TUG1,go,False
TULP3,go,False
TYMSOS,go,False
UACA,go,False
UBA6-AS1,go,False
UBALD2,go,False
UBE2C,go,False
UBTD1,go,False
UCHL1,go,False
ULK1,go,False
UPP1,go,False
USF3,go,False
VAMP5,go,False
VANGL1,go,False
VASN,go,False
VCAN,go,False
VEGFC,go,False
VGLL3,go,False
VLDLR,go,False
VSIR,go,False
WAC-AS1,go,False
WAPL,go,False
WASHC1,go,False
WLS,go,False
WNT5A,go,False
WTIP,go,False
WWC1,go,False
WWC3,go,False
WWTR1,go,False
XIST,go,False
Z95331.1,go,False
ZC2HC1A,go,False
ZC3H12C,go,False
ZC3H6,go,False
ZCCHC14,go,False
ZCCHC2,go,False
ZCCHC24,go,False
ZDBF2,go,False
ZDHHC2,go,False
ZFAS1,go,False
ZFYVE1,go,False
ZGRF1,go,False
ZMIZ1,go,False
ZNF185,go,False
ZNF433-AS1,go,False
ZNF561-AS1,go,False
ZNF667-AS1,go,False
ZPR1,go,False
ZRANB1,go,False
ZSCAN16-AS1,go,False
ZSWIM6,go,False
AARS,string,True
ABLIM1,string,False
AC005261.1,string,False
AC005670.3,string,False
AC007336.1,string,False
AC008969.1,string,False
AC009107.2,string,False
AC010198.2,string,False
AC010642.2,string,False
AC016831.1,string,False
AC016831.5,string,False
AC016831.7,string,False
AC018464.1,string,False
AC020916.1,string,False
AC025159.1,string,False
AC026124.1,string,False
AC026356.2,string,False
AC027031.2,string,False
AC027644.3,string,False
AC037198.1,string,False
AC048341.1,string,False
AC073365.1,string,False
AC091607.2,string,False
AC092683.1,string,False
AC092807.3,string,False
AC093673.1,string,False
AC100810.1,string,False
AC113383.1,string,False
AC118549.1,string,True
AC245297.3,string,False
ACD,string,True
ACTA2,string,False
ACTB,string,True
AF117829.1,string,False
AFTPH,string,False
AGAP2-AS1,string,False
AL022311.1,string,False
AL133453.1,string,False
AL158152.1,string,False
AL161431.1,string,False
AL441992.1,string,False
AL445524.1,string,False
AL627171.2,string,False
ALDOA,string,True
ALG1L,string,True
AP002360.1,string,False
AP006621.3,string,False
ARHGAP11B,string,True
ARRDC1-AS1,string,False
ATP5MD,string,True
ATP8B1,string,False
ATXN2,string,False
ATXN3,string,False
AUXG01000058.1,string,False
B2M,string,False
BAG1,string,False
BCL10,string,False
BICD1,string,False
BMP2K,string,True
BRD2,string,True
BRF1,string,True
BX890604.2,string,False
C12orf10,string,False
C12orf45,string,True
C12orf49,string,False
C12orf65,string,False
C12orf76,string,False
C14orf178,string,True
C16orf86,string,True
C19orf48,string,False
C2orf27A,string,False
C5orf30,string,True
C9orf16,string,True
CA5A,string,True
CARS,string,True
CBLB,string,False
CCDC130,string,True
CCDC144NL,string,True
CCDC18-AS1,string,False
CCDC28A,string,False
CCDC84,string,True
CCDC9B,string,False
CD3EAP,string,True
CEP63,string,False
CHMP3,string,True
COX7B,string,True
CPOX,string,True
CRIM1-DT,string,False
CRNDE,string,False
CTBP1-DT,string,False
CTPS1,string,True
CUL7,string,True
CYFIP2,string,False
CYTOR,string,False
DANCR,string,False
DARS,string,True
DARS2,string,False
DCLRE1B,string,True
DDX27,string,True
DDX60L,string,False
DEK,string,False
DHRS4-AS1,string,False
DIAPH1,string,False
DLEU1,string,False
DLEU2,string,False
DLGAP1-AS1,string,False
DYNC2H1,string,False
EBLN3P,string,False
EFNB2,string,False
EIF2B5,string,True
EIF3J-DT,string,False
EIF4A3,string,True
ELMSAN1,string,False
ENPP1,string,False
EP400,string,True
EPB41L4A-AS1,string,False
EPRS,string,True
ERCC5,string,False
ERI1,string,False
ERVK3-1,string,False
ESPN,string,True
EXOC3-AS1,string,False
FAM155A,string,False
FAM160B1,string,False
FAM160B2,string,False
FAM192A,string,False
FAM200B,string,False
FAM207A,string,True
FAM215B,string,False
FAM92A,string,False
FBXL15,string,False
FGFR1OP,string,True
FOPNL,string,False
FOXC2,string,False
FOXL2,string,True
FOXP1,string,False
FOXP4,string,False
FRMD6-AS1,string,False
FTX,string,False
GABPB1-AS1,string,False
GABPB1-IT1,string,False
GARS,string,True
GARS-DT,string,False
GAS5,string,False
GAS6-DT,string,False
GCLC,string,True
GET1,string,True
GIHCG,string,False
GJC1,string,False
GPATCH11,string,False
GREM1,string,False
H1FX,string,False
H2AFJ,string,False
H2AFV,string,False
H2AFX,string,True
H2AFY2,string,False
H2AFZ,string,True
H3F3A,string,True
H3F3B,string,False
HARS,string,True
HCG18,string,False
HEIH,string,False
HELLPAR,string,False
HHIP-AS1,string,False
HIST1H1B,string,False
HIST1H1C,string,False
HIST1H1D,string,False
HIST1H1E,string,False
HIST1H2AB,string,True
HIST1H2AC,string,False
HIST1H2AE,string,True
HIST1H2AH,string,False
HIST1H2AI,string,True
HIST1H2BB,string,True
HIST1H2BC,string,True
HIST1H2BE,string,True
HIST1H2BJ,string,True
HIST1H2BL,string,True
HIST1H2BM,string,True
HIST1H2BN,string,True
HIST1H4C,string,False
HIST2H2AA3,string,True
HIST2H2AC,string,True
HIST2H2BE,string,True
HIST2H2BF,string,True
HIST2H3A,string,True
HIST2H3D,string,True
HIST3H2A,string,False
HNRNPA1P48,string,False
HSD17B4,string,False
HSPA14_ENSG00000187522,string,False
HYI,string,False
IARS,string,True
ICK,string,False
IGF1R,string,False
ILF3-DT,string,False
INO80,string,True
ISG15,string,False
ITCH,string,False
ITM2B,string,False
JAGN1,string,False
JMJD8,string,False
KANSL1-AS1,string,False
KARS,string,True
KCNN4,string,False
KCNQ1OT1,string,False
KDSR,string,False
KIAA0355,string,False
KIAA1841,string,False
KIF9,string,False
KITLG,string,False
LARP4B,string,False
LARS,string,True
LARS2,string,True
LINC-PINT,string,False
LINC00342,string,False
LINC00467,string,False
LINC00472,string,False
LINC00511,string,False
LINC00662,string,False
LINC00863,string,False
LINC00909,string,False
LINC00963,string,False
LINC00973,string,False
LINC01515,string,False
LINC01578,string,False
LINC01638,string,False
LINC01833,string,False
LINC02057,string,False
LINC02657,string,False
LINC02693,string,False
LINC02762,string,False
LINC02802,string,False
LMBRD1,string,False
LPP,string,False
