gene_id,source,incoming_nonself,outgoing_nonself,self_loop_only,candidate_target
TTLL7,go,0,0,True,False
RPF1,go,7,2,False,True
CTBS,go,9,1,False,False
SSX2IP,go,20,7,False,False
C1orf52,go,20,33,False,False
BCL10,go,18,2,False,False
DDAH1,go,0,0,True,False
AC092807.3,go,0,0,True,False
CCN1,go,0,0,True,False
ZNHIT6,go,20,2,False,True
ODF2L,go,20,14,False,False
LMO4,go,1,0,False,False
GTF2B,go,20,8,False,True
GBP1,go,0,0,True,False
ZNF326,go,20,25,False,False
ZNF644,go,5,0,False,False
RPAP2,go,20,32,False,True
EVI5,go,20,27,False,False
MTF2,go,20,14,False,False
CCDC18,go,0,0,True,False
CCDC18-AS1,go,0,0,True,False
DR1,go,20,6,False,True
FNBP1L,go,0,0,True,False
BCAR3,go,0,0,True,False
DNTTIP2,go,20,84,False,True
GCLM,go,1,1,False,False
ARHGAP29,go,0,0,True,False
F3,go,0,0,True,False
CNN3,go,0,0,True,False
PTBP2,go,20,1,False,False
DPYD,go,0,0,True,False
MIR137HG,go,0,0,True,False
SNX7,go,0,0,True,False
PALMD,go,0,0,True,False
AGL,go,20,2,False,False
SASS6,go,20,12,False,True
DBT,go,20,6,False,False
EXTL2,go,20,3,False,False
SLC30A7,go,18,2,False,False
DPH5,go,20,3,False,False
RNPC3,go,20,4,False,True
NTNG1,go,0,0,True,False
SLC25A24,go,19,9,False,False
PRPF38B,go,20,7,False,True
STXBP3,go,20,5,False,False
GPSM2,go,20,6,False,False
TAF13,go,20,29,False,True
SARS,go,20,10,False,True
PSRC1,go,20,29,False,False
SORT1,go,20,3,False,False
GSTM3,go,20,13,False,False
CSF1,go,0,0,True,False
SLC16A4,go,0,0,True,False
LRIF1,go,20,4,False,False
CTTNBP2NL,go,0,0,True,False
ST7L,go,20,1,False,False
SLC16A1,go,20,13,False,False
SLC16A1-AS1,go,0,0,True,False
LRIG2,go,16,3,False,False
PHTF1,go,19,14,False,False
RSBN1,go,16,9,False,False
HIPK1,go,20,16,False,True
TRIM33,go,20,23,False,False
NGF,go,0,0,True,False
VANGL1,go,0,0,True,False
ATP1A1,go,0,0,True,True
CD58,go,20,38,False,False
TTF2,go,17,0,False,True
MAN1A2,go,20,17,False,False
WDR3,go,20,12,False,True
PHGDH,go,8,2,False,False
NOTCH2,go,0,0,True,False
SEC22B,go,20,29,False,False
LINC02802,go,0,0,True,False
SRGAP2B,go,0,0,True,False
POLR3GL,go,20,81,False,False
TXNIP,go,20,2,False,False
NBPF10,go,0,0,True,False
NOTCH2NLA,go,0,0,True,False
PRKAB2,go,20,33,False,False
NBPF14,go,0,0,True,False
PDE4DIP,go,20,11,False,False
AC245297.3,go,0,0,True,False
HIST2H2AC,go,20,26,False,True
SV2A,go,0,0,True,False
OTUD7B,go,20,12,False,False
PLEKHO1,go,20,2,False,False
ANP32E,go,20,4,False,False
APH1A,go,20,14,False,False
PRPF3,go,20,82,False,True
RPRD2,go,20,2,False,False
ECM1,go,20,12,False,False
MCL1,go,20,15,False,True
CTSK,go,0,0,True,False
CERS2,go,20,12,False,False
C1orf56,go,20,28,False,False
CDC42SE1,go,20,7,False,False
MLLT11,go,20,6,False,False
SCNM1,go,19,12,False,True
PIP5K1A,go,20,7,False,False
POGZ,go,20,1,False,True
TUFT1,go,0,0,True,False
SNX27,go,20,22,False,False
S100A10,go,20,7,False,False
S100A11,go,20,20,False,False
S100A6,go,20,30,False,False
S100A2,go,0,0,True,False
S100A13,go,20,20,False,False
CHTOP,go,20,7,False,True
ILF2,go,20,27,False,True
GATAD2B,go,20,14,False,False
RAB13,go,20,7,False,False
RPS27,go,20,12,False,True
TPM3,go,20,24,False,False
PBXIP1,go,20,0,False,False
SHC1,go,14,4,False,True
CKS1B,go,20,6,False,False
ADAM15,go,20,5,False,False
EFNA4,go,17,4,False,False
DPM3,go,20,21,False,False
FDPS,go,20,17,False,True
RUSC1,go,20,13,False,False
ASH1L,go,20,3,False,False
YY1AP1,go,20,30,False,False
SYT11,go,0,0,True,False
RIT1,go,14,0,False,False
KHDC4,go,20,191,False,False
ARHGEF2,go,20,2,False,False
PMF1,go,20,9,False,True
GLMP,go,0,0,True,False
MEF2D,go,16,23,False,False
IQGAP3,go,20,1,False,False
GPATCH4,go,20,40,False,False
MRPL24,go,20,48,False,True
HDGF,go,16,2,False,False
IFI16,go,0,0,True,False
DUSP23,go,20,8,False,False
PEA15,go,20,0,False,False
DCAF8,go,20,266,False,False
COPA,go,20,25,False,True
PFDN2,go,20,29,False,True
DUSP12,go,20,27,False,False
UAP1,go,20,15,False,False
DDR2,go,0,0,True,False
RGS4,go,0,0,True,False
NUF2,go,20,22,False,True
PBX1,go,17,9,False,False
ALDH9A1,go,20,1,False,False
UCK2,go,20,15,False,False
POGK,go,20,140,False,False
POU2F1,go,12,39,False,False
DCAF6,go,20,97,False,True
GPR161,go,0,0,True,False
ATP1B1,go,0,0,True,False
NME7,go,20,9,False,False
BLZF1,go,20,29,False,False
GORAB,go,20,35,False,False
PRRX1,go,19,3,False,False
VAMP4,go,20,15,False,False
PIGC,go,20,30,False,False
SUCO,go,20,2,False,False
CENPL,go,20,116,False,False
DARS2,go,20,26,False,False
GAS5,go,0,0,True,False
ZBTB37,go,15,22,False,False
RC3H1,go,15,1,False,False
CACYBP,go,20,10,False,False
RASAL2,go,0,0,True,False
RALGPS2,go,17,15,False,False
TOR3A,go,20,9,False,False
ABL2,go,20,2,False,False
SOAT1,go,20,7,False,False
TOR1AIP1,go,20,5,False,False
CEP350,go,20,29,False,False
STX6,go,20,28,False,False
IER5,go,20,49,False,False
GLUL,go,20,0,False,False
DHX9,go,20,4,False,True
LAMC1,go,0,0,True,False
SMG7,go,20,8,False,True
RGL1,go,20,39,False,False
TSEN15,go,20,16,False,False
C1orf21,go,0,0,True,False
EDEM3,go,20,7,False,False
NIBAN1,go,0,0,True,False
TRMT1L,go,20,7,False,False
IVNS1ABP,go,20,3,False,False
TPR,go,20,3,False,True
ODR4,go,20,22,False,False
PLA2G4A,go,0,0,True,False
UCHL5,go,20,14,False,True
CFH,go,20,19,False,False
ASPM,go,3,0,False,False
ZBTB41,go,4,39,False,False
DENND1B,go,20,6,False,False
NEK7,go,20,13,False,False
MIR181A1HG,go,0,0,True,False
ZNF281,go,14,47,False,False
KIF14,go,20,6,False,True
CAMSAP2,go,0,0,True,False
TMEM9,go,20,7,False,False
PHLDA3,go,0,0,True,False
CSRP1,go,20,11,False,False
NAV1,go,20,4,False,False
IPO9,go,20,33,False,True
SHISA4,go,0,0,True,False
ARL8A,go,20,18,False,False
UBE2T,go,20,22,False,False
KDM5B,go,20,3,False,False
CYB5R1,go,20,41,False,False
ATP2B4,go,3,1,False,False
SNRPE,go,20,8,False,True
PPP1R15B,go,18,2,False,True
MDM4,go,20,6,False,False
NFASC,go,0,0,True,False
DSTYK,go,20,5,False,True
ELK4,go,15,179,False,False
NUCKS1,go,20,1,False,False
RAB29,go,0,0,True,False
SRGAP2,go,20,7,False,False
DYRK3,go,20,22,False,False
MAPKAPK2,go,20,19,False,False
CD55,go,20,6,False,False
CD46,go,20,9,False,False
PLXNA2,go,0,0,True,False
G0S2,go,19,5,False,False
UTP25,go,20,13,False,True
SYT14,go,0,0,True,False
SERTAD4-AS1,go,0,0,True,False
RCOR3,go,20,17,False,False
TRAF5,go,20,8,False,False
LINC00467,go,0,0,True,False
SLC30A1,go,20,3,False,False
NEK2,go,20,19,False,False
LPGAT1,go,20,7,False,False
DTL,go,20,3,False,True
PPP2R5A,go,20,10,False,False
ATF3,go,20,42,False,False
NSL1,go,20,12,False,True
ANGEL2,go,20,1,False,False
RPS6KC1,go,20,29,False,False
PTPN14,go,0,0,True,False
CENPF,go,20,9,False,False
KCNK2,go,0,0,True,False
KCTD3,go,20,1,False,False
GPATCH2,go,20,5,False,False
RRP15,go,6,2,False,True
TGFB2,go,0,0,True,False
LYPLAL1,go,20,12,False,False
EPRS,go,20,9,False,True
RAB3GAP2,go,20,7,False,False
MIA3,go,20,4,False,False
BROX,go,19,69,False,False
TP53BP2,go,20,29,False,False
FBXO28,go,20,14,False,False
CNIH4,go,20,64,False,True
WDR26,go,20,135,False,True
LBR,go,20,7,False,False
ENAH,go,0,0,True,False
EPHX1,go,20,1,False,False
SDE2,go,20,13,False,True
ACBD3,go,20,23,False,False
PARP1,go,20,3,False,False
CDC42BPA,go,20,41,False,False
C1orf35,go,20,31,False,False
TRIM11,go,20,18,False,False
HIST3H2A,go,20,27,False,False
GALNT2,go,20,8,False,False
C1orf198,go,20,26,False,False
EGLN1,go,20,1,False,False
AL445524.1,go,0,0,True,False
TSNAX,go,20,12,False,False
NTPCR,go,20,8,False,False
IRF2BP2,go,9,33,False,True
ARID4B,go,20,16,False,False
B3GALNT2,go,20,47,False,False
LYST,go,0,0,True,False
NID1,go,0,0,True,False
LGALS8,go,20,12,False,False
HEATR1,go,20,19,False,True
MTR,go,20,0,False,False
FH,go,5,2,False,False
OPN3,go,20,2,False,False
CHML,go,20,14,False,False
EXO1,go,20,5,False,False
CEP170,go,20,49,False,False
AKT3,go,0,0,True,False
DESI2,go,20,8,False,False
HNRNPU,go,20,1,False,True
TFB2M,go,20,7,False,True
CNST,go,20,31,False,False
AHCTF1,go,20,23,False,True
SH3YL1,go,0,0,True,False
TMEM18,go,20,9,False,False
PXDN,go,0,0,True,False
RNASEH1-AS1,go,0,0,True,False
SOX11,go,20,1,False,False
ID2,go,20,4,False,False
KIDINS220,go,20,3,False,False
MBOAT2,go,20,5,False,False
ASAP2,go,0,0,True,False
CPSF3,go,20,3,False,True
ADAM17,go,12,5,False,False
RRM2,go,20,2,False,True
HPCAL1,go,19,32,False,False
ODC1,go,20,1,False,False
NOL10,go,20,20,False,True
PDIA6,go,20,42,False,False
ROCK2,go,20,1,False,False
E2F6,go,11,33,False,True
LPIN1,go,20,1,False,True
NBAS,go,20,29,False,True
SMC6,go,20,12,False,True
GEN1,go,16,1,False,False
RDH14,go,20,15,False,False
TTC32,go,20,0,False,False
SDC1,go,20,2,False,True
PUM2,go,20,6,False,False
RHOB,go,0,0,True,False
HS1BP3,go,0,0,True,False
UBXN2A,go,20,2,False,False
FAM228B,go,0,0,True,False
TP53I3,go,20,4,False,False
ITSN2,go,20,19,False,False
NCOA1,go,20,10,False,False
ASXL2,go,20,2,False,False
SLC35F6,go,20,59,False,False
CENPA,go,20,13,False,True
MAPRE3,go,20,1,False,False
EIF2B4,go,20,6,False,True
PPM1G,go,20,46,False,False
FNDC4,go,20,18,False,False
SLC4A1AP,go,20,68,False,False
FOSL2,go,15,52,False,False
WDR43,go,20,4,False,True
CLIP4,go,0,0,True,False
YPEL5,go,20,6,False,True
LBH,go,19,0,False,False
SPAST,go,20,8,False,False
YIPF4,go,20,52,False,False
LTBP1,go,20,10,False,False
CRIM1-DT,go,0,0,True,False
CRIM1,go,19,6,False,False
STRN,go,20,6,False,False
GPATCH11,go,20,7,False,False
CEBPZ,go,20,4,False,True
NDUFAF7,go,20,9,False,True
PRKD3,go,20,18,False,False
CDC42EP3,go,20,37,False,False
CYP1B1,go,0,0,True,False
ATL2,go,20,14,False,True
HNRNPLL,go,20,18,False,False
SRSF7,go,20,51,False,True
GEMIN6,go,20,14,False,True
MORN2,go,14,10,False,False
SOS1,go,19,3,False,False
MAP4K3,go,20,37,False,False
THUMPD2,go,20,6,False,False
SLC8A1,go,0,0,True,False
EML4,go,20,49,False,False
MTA3,go,20,25,False,False
ZFP36L2,go,20,3,False,False
LRPPRC,go,20,2,False,True
PPM1B,go,20,8,False,False
PREPL,go,20,5,False,False
LINC01833,go,0,0,True,False
SIX3,go,9,0,False,False
EPAS1,go,14,1,False,False
RHOQ,go,20,8,False,True
CRIPT,go,20,6,False,False
SOCS5,go,0,0,True,False
TTC7A,go,20,5,False,False
CALM2,go,2,1,False,False
MSH2,go,20,3,False,False
MSH6,go,20,5,False,False
FBXO11,go,20,54,False,False
ASB3,go,20,11,False,False
ERLEC1,go,20,5,False,False
PSME4,go,20,5,False,False
ACYP2,go,20,17,False,False
SPTBN1,go,20,12,False,False
RTN4,go,8,0,False,False
MTIF2,go,20,5,False,False
CCDC88A,go,20,1,False,False
PPP4R3B,go,0,0,True,False
PNPT1,go,20,1,False,True
EFEMP1,go,0,0,True,False
FANCL,go,20,30,False,False
KIAA1841,go,0,0,True,False
C2orf74,go,0,0,True,False
XPO1,go,20,6,False,True
FAM161A,go,20,9,False,False
EHBP1,go,20,18,False,False
AFTPH,go,20,20,False,False
SERTAD2,go,20,112,False,False
PNO1,go,20,222,False,True
CNRIP1,go,0,0,True,False
ANTXR1,go,0,0,True,False
GFPT1,go,20,2,False,False
AAK1,go,20,4,False,False
ANXA4,go,16,19,False,False
TIA1,go,20,23,False,False
PCYOX1,go,19,3,False,False
SNRPG,go,20,9,False,True
NAGK,go,20,16,False,False
MPHOSPH10,go,20,24,False,True
ZNF638,go,20,19,False,False
EXOC6B,go,0,0,True,False
SFXN5,go,18,6,False,False
ALMS1,go,20,9,False,False
DUSP11,go,20,6,False,False
MTHFD2,go,20,10,False,False
WDR54,go,3,0,False,True
WBP1,go,20,23,False,True
AUP1,go,20,3,False,False
DOK1,go,20,5,False,False
HK2,go,6,2,False,False
EVA1A,go,0,0,True,False
TMSB10,go,20,8,False,True
MAT2A,go,20,9,False,True
VAMP5,go,0,0,True,False
ATOH8,go,14,2,False,False
PTCD3,go,20,15,False,True
KDM3A,go,20,4,False,False
RNF103,go,19,30,False,True
RMND5A,go,20,66,False,False
CYTOR,go,0,0,True,False
KRCC1,go,20,0,False,False
MRPS5,go,20,31,False,True
LINC00342,go,0,0,True,False
ANKRD36C,go,0,0,True,False
TMEM127,go,20,5,False,True
NCAPH,go,20,7,False,True
ARID5A,go,20,7,False,False
ANKRD36,go,0,0,True,False
AC092683.1,go,0,0,True,False
TMEM131,go,17,27,False,False
COA5,go,16,44,False,True
UNC50,go,20,3,False,True
MITD1,go,20,5,False,False
REV1,go,20,12,False,False
AFF3,go,0,0,True,False
PDCL3,go,20,5,False,False
NPAS2,go,16,17,False,False
MAP4K4,go,20,5,False,False
MRPS9,go,20,21,False,True
C2orf49,go,20,31,False,False
FHL2,go,20,2,False,False
NCK2,go,12,1,False,False
GCC2,go,20,9,False,False
RANBP2,go,20,8,False,True
CCDC138,go,0,0,True,False
SEPTIN10,go,0,0,True,False
BUB1,go,20,40,False,True
MIR4435-2HG,go,0,0,True,False
TMEM87B,go,0,0,True,False
ZC3H8,go,20,3,False,True
ZC3H6,go,0,0,True,False
TTL,go,1,0,False,False
CHCHD5,go,18,59,False,False
SLC20A1,go,19,8,False,False
CKAP2L,go,20,15,False,False
IL1B,go,0,0,True,False
PAX8-AS1,go,0,0,True,False
SLC35F5,go,20,0,False,False
CCDC93,go,19,18,False,False
INSIG2,go,20,3,False,False
PTPN4,go,20,14,False,False
RALB,go,20,10,False,False
NIFK,go,20,10,False,True
TSN,go,20,20,False,False
BIN1,go,20,0,False,False
CYP27C1,go,0,0,True,False
MAP3K2,go,20,83,False,False
IWS1,go,20,6,False,True
WDR33,go,20,5,False,True
UGGT1,go,20,13,False,False
CCDC115,go,20,7,False,True
PLEKHB2,go,20,2,False,False
CCDC74A,go,19,80,False,False
C2orf27A,go,0,0,True,False
CCNT2,go,20,8,False,False
RAB3GAP1,go,19,4,False,False
R3HDM1,go,20,13,False,False
MCM6,go,20,18,False,True
ZEB2,go,17,5,False,False
MBD5,go,20,1,False,False
EPC2,go,20,13,False,False
RND3,go,0,0,True,False
NMI,go,20,2,False,False
RIF1,go,20,3,False,False
STAM2,go,20,31,False,False
FMNL2,go,0,0,True,False
ARL6IP6,go,20,47,False,True
ACVR1,go,0,0,True,False
PKP4,go,20,9,False,False
TANC1,go,0,0,True,False
WDSUB1,go,20,6,False,False
BAZ2B,go,13,68,False,False
MARCH7,go,20,0,False,False
PLA2R1,go,0,0,True,False
RBMS1,go,20,9,False,False
TANK,go,20,1,False,False
FAP,go,0,0,True,False
COBLL1,go,0,0,True,False
TTC21B,go,20,3,False,False
SCN9A,go,0,0,True,False
STK39,go,0,0,True,False
CERS6,go,20,49,False,False
SPC25,go,20,29,False,True
PPIG,go,20,58,False,False
KLHL23,go,20,0,False,False
UBR3,go,20,20,False,False
DCAF17,go,20,51,False,False
CYBRD1,go,20,16,False,False
HAT1,go,20,9,False,False
ITGA6,go,0,0,True,False
PDK1,go,20,5,False,False
MAP3K20,go,0,0,True,False
CDCA7,go,20,91,False,False
SP3,go,18,9,False,False
CIR1,go,20,9,False,False
CHN1,go,0,0,True,False
ATF2,go,8,1,False,False
LNPK,go,19,2,False,False
HNRNPA3,go,20,26,False,False
NFE2L2,go,20,5,False,False
AGPS,go,20,16,False,False
FKBP7,go,20,12,False,False
TTN-AS1,go,0,0,True,False
SESTD1,go,0,0,True,False
CWC22,go,20,85,False,True
ITGA4,go,0,0,True,False
ITPRID2,go,20,29,False,False
DNAJC10,go,20,11,False,False
ZNF804A,go,20,1,False,False
ITGAV,go,6,4,False,False
FAM171B,go,0,0,True,False
TFPI,go,20,15,False,False
GULP1,go,20,4,False,False
COL5A2,go,0,0,True,False
INPP1,go,20,6,False,False
NAB1,go,20,3,False,False
GLS,go,20,0,False,False
STAT1,go,20,2,False,False
MYO1B,go,0,0,True,False
NABP1,go,20,46,False,False
SLC39A10,go,3,2,False,True
STK17B,go,20,26,False,False
PGAP1,go,0,0,True,False
ANKRD44,go,0,0,True,False
SF3B1,go,20,18,False,True
COQ10B,go,20,15,False,False
HSPD1,go,20,8,False,True
HSPE1,go,20,36,False,True
TYW5,go,20,0,False,False
KCTD18,go,0,0,True,False
SGO2,go,20,17,False,False
BZW1,go,20,12,False,False
CLK1,go,20,1,False,False
NIF3L1,go,20,24,False,False
CFLAR,go,3,2,False,False
TRAK2,go,0,0,True,False
TMEM237,go,20,3,False,False
NOP58,go,20,12,False,True
BMPR2,go,1,1,False,False
WDR12,go,20,8,False,True
CYP20A1,go,20,6,False,False
RAPH1,go,0,0,True,False
NRP2,go,0,0,True,False
INO80D,go,20,14,False,True
ZDBF2,go,0,0,True,False
ADAM23,go,0,0,True,False
FASTKD2,go,20,15,False,False
KLF7,go,12,2,False,True
CREB1,go,18,3,False,False
IDH1,go,20,8,False,False
PIKFYVE,go,20,0,False,False
BARD1,go,20,2,False,True
FN1,go,17,6,False,False
XRCC5,go,20,8,False,True
RPL37A,go,20,81,False,True
IGFBP5,go,0,0,True,False
TNS1,go,0,0,True,False
AAMP,go,20,12,False,True
TMBIM1,go,20,53,False,False
CTDSP1,go,16,10,False,False
USP37,go,20,32,False,True
CNOT9,go,20,6,False,True
RETREG2,go,20,74,False,False
ABCB6,go,20,1,False,False
ANKZF1,go,19,28,False,False
TUBA4A,go,20,46,False,False
DNAJB2,go,0,0,True,False
DNPEP,go,20,48,False,False
CHPF,go,20,9,False,False
FARSB,go,20,25,False,True
ACSL3,go,20,7,False,False
AP1S3,go,0,0,True,False
WDFY1,go,20,17,False,False
MRPL44,go,20,6,False,True
SERPINE2,go,0,0,True,False
CUL3,go,20,5,False,True
DOCK10,go,0,0,True,False
IRS1,go,0,0,True,False
AGFG1,go,20,16,False,False
DNER,go,0,0,True,False
TRIP12,go,20,19,False,False
SLC16A14,go,0,0,True,False
SP110,go,7,32,False,False
SP140,go,13,4,False,False
CAB39,go,20,7,False,False
ITM2C,go,20,33,False,False
ARMC9,go,0,0,True,False
NCL,go,20,1,False,True
PTMA,go,20,48,False,True
GIGYF2,go,20,1,False,False
DGKD,go,20,6,False,False
USP40,go,20,22,False,False
HJURP,go,20,6,False,True
ARL4C,go,0,0,True,False
SH3BP4,go,0,0,True,False
MLPH,go,0,0,True,False
LRRFIP1,go,15,30,False,False
ILKAP,go,20,127,False,False
TRAF3IP1,go,20,14,False,False
ASB1,go,18,18,False,False
GPC1,go,0,0,True,False
RNPEPL1,go,20,6,False,False
DTYMK,go,20,4,False,True
TRNT1,go,20,5,False,True
CRBN,go,20,14,False,False
ITPR1,go,20,3,False,False
BHLHE40,go,19,21,False,False
ARL8B,go,20,8,False,False
OXTR,go,0,0,True,False
RAD18,go,20,18,False,False
THUMPD3-AS1,go,0,0,True,False
THUMPD3,go,20,25,False,False
SETD5,go,20,1,False,True
JAGN1,go,20,4,False,False
FANCD2,go,20,2,False,False
VHL,go,20,3,False,True
HRH1,go,0,0,True,False
VGLL4,go,20,1,False,False
PPARG,go,20,2,False,False
TMEM43,go,20,8,False,False
XPC,go,20,4,False,False
SLC6A6,go,12,8,False,False
CCDC174,go,20,208,False,True
CAPN7,go,20,11,False,False
SH3BP5,go,20,3,False,False
EAF1,go,20,12,False,False
ANKRD28,go,20,265,False,False
RFTN1,go,0,0,True,False
TBC1D5,go,20,15,False,False
RAB5A,go,20,14,False,False
SGO1,go,20,15,False,False
RPL15,go,20,74,False,True
NR1D2,go,16,27,False,False
RARB,go,14,5,False,False
TOP2B,go,20,1,False,False
SLC4A7,go,19,14,False,False
CMC1,go,20,1,False,False
AZI2,go,20,0,False,False
RBMS3,go,0,0,True,False
TGFBR2,go,3,2,False,False
CMTM7,go,20,20,False,False
GLB1,go,20,9,False,True
EPM2AIP1,go,17,2,False,False
LRRFIP2,go,20,2,False,False
GOLGA4,go,18,51,False,False
CTDSPL,go,20,11,False,False
OXSR1,go,20,20,False,False
