gene_id,source,candidate_target
CASTOR1,go,False
CASTOR2,go,False
CASTOR3,go,False
CAT,go,False
CATSPER2,go,False
CCDC102B,go,False
CCDC126,go,False
CCDC142,go,False
CCDC144A,go,True
CCDC144NL,go,True
CCDC15,go,False
CCDC15-DT,go,False
CCDC152,go,False
CCDC159,go,False
CCDC171,go,False
CCDC18,go,False
CCDC18-AS1,go,False
CCDC186,go,False
CCDC26,go,False
CCDC34,go,False
CCNG2,go,False
CCNYL1,go,False
CD1A,go,False
CD1B,go,False
CD1C,go,False
CD1D,go,False
CD1E,go,False
CD2,go,False
CD247,go,False
CD27-AS1,go,False
CD28,go,False
CD38,go,False
CD3E,go,False
CD3G,go,False
CD40LG,go,False
CD48,go,False
CD5,go,False
CD6,go,False
CD79A,go,False
CD82,go,False
CD83,go,False
CD84,go,False
CD96,go,False
CDC37L1,go,False
CDH2,go,False
CDH4,go,False
CEBPZOS,go,False
CENPBD1,go,False
CENPU,go,False
CENPX,go,False
CEP112,go,False
CEP128,go,False
CEP162,go,False
CEP295,go,False
CEP41,go,False
CEP83,go,False
CES2,go,False
CFAP97,go,False
CHKB-DT,go,False
CHRNA3,go,False
CHRNA9,go,False
CIPC,go,False
CLCN5,go,False
CLIP3,go,False
CLIP4,go,False
CMTM1,go,False
CNR2,go,False
CNTLN,go,False
CPLANE1,go,False
CRACR2A,go,False
CRAMP1,go,False
CREBRF,go,False
CRIP1,go,False
CRYL1,go,False
CSGALNACT2,go,False
CST7,go,False
CTBP1-DT,go,False
CTNNB1,go,False
CTSG,go,False
CTSW,go,False
CU638689.4,go,False
CXCR4,go,False
CXorf40B,go,False
CYB5D1,go,False
CYFIP2,go,False
CYLD,go,False
CYP2U1,go,False
CYP4V2,go,False
CYTOR,go,False
DANCR,go,False
DDX3Y,go,False
DDX58,go,False
DDX60,go,False
DDX60L,go,False
DENND11,go,False
DENND1C,go,False
DENND6A,go,False
DGKA,go,False
DHFR2,go,False
DHRS4-AS1,go,False
DIAPH2,go,False
DLEU1,go,False
DLEU2,go,False
DNAJB2,go,False
DNAJC18,go,False
DNAL4,go,False
DNASE1,go,False
DNTT,go,False
DOCK10,go,False
DOP1A,go,False
DOP1B,go,False
DSE,go,False
DTX1,go,False
DTX3L,go,False
DUSP18,go,False
DUSP2,go,False
DUXAP8,go,False
DYNC2H1,go,False
DZIP3,go,False
EBLN2,go,False
EBLN3P,go,False
EDRF1,go,False
EEPD1,go,False
EFCAB7,go,False
EFEMP1,go,False
EFHC1,go,False
EFL1,go,False
EIF1AY,go,False
EIF3J-DT,go,False
ELOVL4,go,False
EMB,go,False
EMSY,go,False
ENAH,go,False
ENHO,go,False
ENPP4,go,False
EPB41L4A-AS1,go,False
EPG5,go,False
EPM2A,go,False
ERAP2,go,False
ERCC6,go,False
ERCC6L,go,False
ERO1A,go,False
ERV3-1,go,False
ERVK13-1,go,False
EVI2B,go,False
EXOC6B,go,False
F2R,go,False
FAM102A,go,False
FAM102B,go,True
FAM106A,go,False
FAM107B,go,False
FAM110C,go,False
FAM111A-DT,go,False
FAM111B,go,False
FAM117A,go,False
FAM160B1,go,False
FAM160B2,go,False
FAM168A,go,False
FAM169A,go,False
FAM172A,go,False
FAM193A,go,False
FAM200A,go,False
FAM200B,go,False
FAM214A,go,False
FAM215B,go,False
FAM216A,go,False
FAM219A,go,False
FAM221A,go,False
FAM227A,go,False
FAM229A,go,True
FAM27C,go,False
FAM89A,go,False
FAU,go,True
FBLN2,go,False
FBRS,go,False
FBXL17,go,False
FBXO30,go,False
FCHSD2,go,False
FCMR,go,False
FEM1C,go,False
FER,go,False
FGD3,go,False
FGD5-AS1,go,False
FGF14-AS2,go,False
FGF9,go,False
FIG4,go,False
FLT1,go,False
FLT3LG,go,False
FNBP1L,go,False
FRS2,go,False
FTX,go,False
FXYD2,go,False
FYB1,go,False
FZD6,go,False
GABPB1-AS1,go,False
GABPB1-IT1,go,False
GABPB2,go,False
GABRB3,go,False
GALNS,go,False
GARS-DT,go,False
GAS5,go,False
GAS7,go,False
GBP1,go,False
GBP3,go,False
GDAP1,go,False
GFRA1,go,False
GIHCG,go,False
GIMAP1,go,False
GIMAP2,go,False
GIMAP4,go,False
GIMAP5,go,False
GIMAP6,go,False
GIMAP7,go,False
GLB1L3,go,False
GLIPR2,go,False
GLRB,go,False
GMDS-DT,go,False
GNA12,go,False
GNA15,go,False
GNB1L,go,True
GNB5,go,False
GNG2,go,False
GNG4,go,False
GOLGA6L1,go,True
GPALPP1,go,False
GPAM,go,False
GPC2,go,False
GPR155,go,False
GPR174,go,False
GSPT2,go,False
GUCY1A1,go,False
GVQW3,go,False
GXYLT2,go,False
GZMA,go,False
H1F0,go,False
H2AFY,go,False
H6PD,go,False
HACD1,go,False
HACD4,go,False
HAMP,go,True
HCFC2,go,False
HCG18,go,False
HCST,go,False
HDAC4,go,False
HDGFL3,go,False
HECA,go,False
HECTD2,go,False
HELB,go,False
HELLPAR,go,False
HERC2,go,False
HERC5,go,False
HGSNAT,go,False
HHIP,go,False
HHIP-AS1,go,False
HIST1H3B,go,False
HIST1H3D,go,False
HIST1H3G,go,False
HLA-A,go,False
HOTAIRM1,go,False
HPGD,go,False
HSPA14__ENSG00000187522,go,False
HSPBAP1,go,False
HTT,go,False
HUNK,go,False
ICA1L,go,False
ICE2,go,False
IFI16,go,False
IFI6,go,False
IFIH1,go,False
IFIT5,go,False
IGFBP6,go,False
IGLL1,go,False
IL2RG,go,False
IL32,go,False
IL7R,go,False
ILF3-DT,go,False
INA,go,False
INPP5D,go,False
IPMK,go,False
IQCG,go,False
IRAK1BP1,go,False
ISG20,go,False
ITGA4,go,False
ITGA6,go,False
ITGAL,go,False
ITGB2,go,False
ITK,go,False
ITPKB,go,False
IVD,go,False
JADE1,go,False
JADE2,go,False
JAKMIP2,go,False
JPX,go,False
KANSL1-AS1,go,False
KCNAB2,go,False
KCNC4,go,False
KCNK1,go,False
KCNK6,go,False
KCNQ1OT1,go,False
KCTD18,go,False
KDM4A-AS1,go,False
KDM5D,go,False
KDM6B,go,False
KHDRBS3,go,False
KIAA0753,go,False
KIAA1328,go,False
KIAA1841,go,False
KIAA2026,go,False
KIF21B,go,False
KIF27,go,False
KIRREL1,go,False
KIZ,go,False
KLHL28,go,False
KLHL6,go,False
KMT2E-AS1,go,False
KMT5B,go,False
KMT5C,go,False
KREMEN1,go,False
KRT1,go,False
KRTAP4-7,go,True
LAIR1,go,False
LAT,go,False
LAX1,go,False
LDLRAD4,go,False
LEF1-AS1,go,False
LGALS3BP,go,False
LGALS9,go,False
LIMS2,go,False
LINC00174,go,False
LINC00205,go,False
LINC00339,go,False
LINC00342,go,False
LINC00426,go,False
LINC00476,go,False
LINC00528,go,False
LINC00539,go,False
LINC00649,go,False
LINC00662,go,False
LINC00685,go,False
LINC00891,go,False
LINC00909,go,False
LINC01003,go,False
LINC01006,go,False
LINC01089,go,False
LINC01128,go,False
LINC01184,go,False
LINC01222,go,False
LINC01226,go,False
LINC01260,go,False
LINC01278,go,False
LINC01355,go,False
LINC01366,go,False
LINC01409,go,False
LINC01521,go,False
LINC01550,go,False
LINC01578,go,False
LINC01806,go,False
LINC01934,go,False
LINC02245,go,False
LINC02273,go,False
LINC02609,go,False
LINC02611,go,False
LINC02693,go,False
LINS1,go,False
LIPA,go,False
LMLN,go,False
LMO4,go,False
LMO7,go,False
LMTK2,go,False
LNX2,go,False
LPP,go,False
LPXN,go,False
LRMP,go,False
LRRC1,go,False
LRRC28,go,False
LRRC58,go,False
LRRC75A,go,False
LSAMP,go,False
LUCAT1,go,False
LY9,go,False
LY96,go,False
LYST,go,False
MAL,go,False
MALAT1,go,False
MALT1,go,False
MAN2B2,go,False
MAP9,go,False
MAPKAPK5-AS1,go,False
MAPKBP1,go,False
MAPT,go,False
MARCH2,go,False
MARF1,go,False
MBP,go,False
MCM3AP-AS1,go,False
MDFI,go,False
MED12L,go,False
MEGF9,go,False
MELTF-AS1,go,False
MFNG,go,False
MFSD14C,go,False
MGAT4A,go,False
MHENCR,go,False
MIATNB,go,False
MICU3,go,False
MIGA1,go,False
MINCR,go,False
MIR17HG,go,False
MIR181A1HG,go,False
MIR29B2CHG,go,False
MIR4453HG,go,False
MIR646HG,go,False
MMD,go,False
MMP24OS,go,False
MMP25-AS1,go,False
MOAP1,go,False
MOSPD1,go,False
MOSPD2,go,False
MPPED2,go,False
MRPL20-AS1,go,False
MRTFB,go,False
MSANTD2,go,False
MT-ATP6,go,False
MT-ATP8,go,False
MT-CO1,go,False
MT-CYB,go,False
MT-ND1,go,False
MT-ND2,go,False
MT-ND3,go,False
MT-ND4,go,False
MT-ND4L,go,False
MT-ND5,go,False
MT-ND6,go,False
MTCL1,go,False
MTERF4,go,False
MTMR6,go,False
MTRNR2L1,go,True
MTRNR2L12,go,False
MTURN,go,False
MVB12B,go,False
MYADM,go,False
MYEF2,go,False
MYO1B,go,False
MYO1G,go,False
MYO5A,go,False
MYO7B,go,False
MZB1,go,False
N4BP2L1,go,False
NAPB,go,False
NBDY,go,False
NBEA,go,False
NBR2,go,False
NCBP2AS2,go,False
NCBP3,go,False
NCK1-DT,go,False
NDST3,go,False
NEAT1,go,False
NEDD8-MDP1,go,True
NEXMIF,go,False
NIFK-AS1,go,False
NINL,go,False
NIPBL-DT,go,False
NKD2,go,False
NKG7,go,False
NLRC3,go,False
NLRC5,go,False
NMB,go,False
NME2,go,False
NMRK1,go,False
NNT-AS1,go,False
NOL4L,go,False
NORAD,go,False
NOTCH1,go,False
NOVA1,go,False
NPDC1,go,False
NPHP3,go,False
NPIPB5,go,False
NRDC,go,False
NREP,go,False
NRN1,go,False
NSMCE3,go,False
NSUN3,go,False
NUP58,go,False
NUTM2A-AS1,go,False
NUTM2B-AS1,go,False
NXN,go,False
NXPE3,go,False
OBSCN,go,False
OCIAD2,go,False
OGN,go,False
OR4F4,go,True
OTUD3,go,False
OTUD6B-AS1,go,False
OXLD1,go,False
P2RY8,go,False
P3H1,go,False
PAFAH2,go,False
PAG1,go,False
PALLD,go,False
PALM2-AKAP2,go,False
PARP11,go,False
PARP16,go,False
PARP8,go,False
PARP9,go,False
PARVG,go,False
PAWR,go,False
PAXIP1-AS1,go,False
PAXIP1-AS2,go,False
PCAT18,go,False
PCBP1-AS1,go,False
PCDH9,go,False
PCNX1,go,False
PCNX2,go,False
PDGFC,go,False
PDK3,go,False
PDP1,go,False
PECAM1,go,False
PELI2,go,False
PER2,go,False
PFN2,go,False
PGAP1,go,False
PGBD4,go,False
PHC1,go,False
PHF21B,go,False
PI16,go,False
PIDD1,go,False
PIGBOS1,go,False
PIK3C2B,go,False
PIK3CD-AS2,go,False
PIK3R3,go,False
PIMREG,go,False
PITPNA-AS1,go,False
PITPNM2,go,False
PKD1,go,False
PKIA,go,False
PLA2G10,go,True
PLAAT4,go,False
PLAC8,go,False
PLCG2,go,False
PLEKHM1,go,False
PLPP5,go,False
PM20D2,go,False
PMEPA1,go,False
PNMA2,go,False
POGLUT3,go,True
POLI,go,False
PPM1L,go,False
PPP4R3A,go,False
PPP4R3B,go,False
PRAF2,go,False
PREX1,go,False
PREX2,go,False
PRH1,go,False
PRKACB,go,False
PRKCH,go,False
PRKCQ-AS1,go,False
PRKY,go,False
PRMT9,go,False
PROSER1,go,False
PRR14L,go,False
PSMA3-AS1,go,False
PSMA8,go,False
PSMB8,go,False
PSMB8-AS1,go,False
PSMB9,go,False
PTEN,go,True
PTGER4,go,False
PTPDC1,go,False
PTPN22,go,False
PTPN6,go,False
PTPRE,go,False
PTPRK,go,False
PUDP,go,False
PXDN,go,False
PXYLP1,go,False
PYM1,go,False
RAB11FIP2,go,False
RAB29,go,False
RAB30-DT,go,False
RAB37,go,False
RAB39B,go,False
RABL2B,go,False
RAD51-AS1,go,False
RAG2,go,False
RALGAPA2,go,False
RALGPS1,go,False
RASAL3,go,False
RASGRP1,go,False
RBBP9,go,False
RBM14-RBM4,go,True
RCAN3,go,False
RCBTB1,go,False
RECK,go,False
RELCH,go,False
RETN,go,False
RETREG1,go,False
RFTN1,go,False
RGL4,go,False
RGMB,go,False
RGS12,go,False
RHOF,go,False
RHOU,go,False
RIC1,go,False
RIC8B,go,False
RIMS3,go,False
RINL,go,False
RIPOR2,go,False
RNASEH1-AS1,go,False
RNASEL,go,False
RNF150,go,False
RNF212,go,False
RNF38,go,False
RPARP-AS1,go,False
RPS10-NUDT3,go,True
RPS4Y1,go,False
RPS6KA5,go,False
RSAD2,go,False
RSRP1,go,False
RTCA-AS1,go,False
RTL6,go,False
RUBCN,go,False
RUBCNL,go,False
S1PR1,go,False
S1PR3,go,False
SAMD8,go,False
SAMD9,go,False
SAMD9L,go,False
SARAF,go,False
SASH3,go,False
SATB1-AS1,go,False
SBF2,go,False
SBK1,go,False
SCAMP1-AS1,go,False
SCN3A,go,False
SCN8A,go,False
SCRN1,go,False
SCYL3,go,False
SEC31B,go,False
SELL,go,False
SEM1,go,True
SEMA4D,go,False
SEPSECS-AS1,go,False
SERINC5,go,False
SERPINB8,go,False
SESTD1,go,False
SFMBT2,go,False
SGCB,go,False
SH2D1A,go,False
SH3PXD2A,go,False
SH3TC1,go,False
SH3YL1,go,False
SHISA2,go,False
SHTN1,go,False
SIPA1L1,go,False
SIPA1L2,go,False
SIRPG,go,False
SIT1,go,False
SKAP1,go,False
SLA,go,False
SLA2,go,False
SLC16A1-AS1,go,False
SLC16A7,go,False
SLC25A45,go,False
SLC26A2,go,False
SLC29A4,go,False
SLC2A6,go,False
SLC35A5,go,False
SLC35E2A,go,False
SLC41A1,go,False
SLC46A3,go,False
SLC4A4,go,False
SLC4A8,go,False
SLC9A1,go,False
SLF2,go,False
SLFN11,go,False
SLFN5,go,False
SLIT1,go,False
SMC1B,go,False
SMCR8,go,False
SMIM10L1,go,False
SMIM24,go,False
SMIM26,go,False
SMIM27,go,False
SNHG1,go,False
SNHG10,go,False
SNHG11,go,False
SNHG12,go,False
SNHG14,go,False
SNHG15,go,False
SNHG16,go,False
SNHG17,go,False
SNHG19,go,False
SNHG20,go,False
SNHG21,go,False
SNHG25,go,False
SNHG26,go,False
SNHG29,go,False
SNHG3,go,False
SNHG30,go,False
SNHG32,go,False
SNHG4,go,False
SNHG5,go,False
SNHG6,go,False
SNHG7,go,False
SNHG8,go,False
SNHG9,go,False
SNN,go,False
SNRPN,go,False
SNX16,go,False
SOBP,go,False
SOCS7,go,False
SOS2,go,False
SPACA9,go,False
SPATA6,go,False
SPATA7,go,False
SPINK2,go,False
SPNS3,go,False
SPON2,go,False
SRD5A1,go,False
SRGAP3,go,False
SSH1,go,False
ST3GAL1,go,False
ST3GAL3,go,False
ST3GAL5,go,False
ST8SIA4,go,False
STK10,go,False
STK26,go,False
STK39,go,False
STOX1,go,False
STX18-AS1,go,False
SV2A,go,False
SVBP,go,False
SVIL,go,False
SWAP70,go,False
SYNE1,go,False
SYNE2,go,False
SYNGAP1,go,False
SYTL1,go,False
TANC2,go,False
TAP1,go,False
TAPBPL,go,False
TBC1D10C,go,False
TBC1D17,go,False
TBC1D2B,go,False
TCAF1,go,False
TENT5C,go,False
TESPA1,go,False
THAP9-AS1,go,False
THEMIS,go,False
THUMPD3-AS1,go,False
THY1,go,False
TIAM1,go,False
TIGAR,go,False
TIMP2,go,False
TK2,go,False
TLE1,go,False
TLE2,go,False
TLN2,go,False
TMC8,go,False
TMCC1,go,False
TMEM106A,go,False
TMEM147-AS1,go,False
TMEM154,go,False
TMEM161B-AS1,go,False
TMEM185A,go,False
TMEM238,go,False
TMEM260,go,False
TMEM263,go,False
TMEM42,go,False
TMEM44-AS1,go,False
TMEM67,go,False
TMEM87B,go,False
TMEM99,go,False
TMOD2,go,False
TMPO-AS1,go,False
TMTC3,go,False
TNFAIP3,go,False
TNFRSF4,go,False
TOX,go,False
TP53TG1,go,False
TPD52,go,False
TPO,go,False
TPRG1L,go,False
TPT1-AS1,go,False
TRAC,go,False
TRAF3IP2-AS1,go,False
TRAF3IP3,go,False
TRAF6,go,False
TRAK2,go,False
TRAM2-AS1,go,False
TRAPPC2B,go,False
TRAT1,go,False
TRBC1,go,False
TRBC2,go,False
TRG-AS1,go,False
TRIM34,go,False
TRIM52,go,False
TRIM52-AS1,go,False
TRIM66,go,False
TRIM69,go,False
TRIM73,go,False
TSGA10,go,False
TSHR,go,False
TSLP,go,False
TSPAN2,go,False
TSPAN5,go,False
TSPAN7,go,False
TSPOAP1-AS1,go,False
TSTD1,go,False
TTC16,go,False
TTC28,go,False
TTC31,go,False
TTC39C,go,False
TTN-AS1,go,False
TTTY14,go,False
TTYH3,go,False
TUG1,go,False
TYMSOS,go,False
UACA,go,False
UBA6-AS1,go,False
UBALD2,go,False
UBE2C,go,False
UBE2E2,go,False
UBL7-AS1,go,False
ULBP2,go,False
ULK1,go,False
UMAD1,go,False
UQCC3,go,False
USF3,go,False
USP9Y,go,False
UTY,go,False
VAMP5,go,False
VANGL1,go,False
VASH2,go,False
VAV3,go,False
VCPKMT,go,False
VPS50,go,False
WAC-AS1,go,False
WAKMAR2,go,False
WAPL,go,False
WDPCP,go,False
WDR47,go,False
XAF1,go,False
Z82206.1,go,False
Z83843.1,go,False
Z95331.1,go,False
ZAP70,go,False
ZBED3-AS1,go,False
ZC3H10,go,False
ZC3H6,go,False
ZC4H2,go,False
ZDHHC21,go,False
ZEB1-AS1,go,False
ZFAND4,go,False
ZFAS1,go,False
ZFP36,go,False
ZFYVE1,go,False
ZGRF1,go,False
ZKSCAN2-DT,go,False
ZMIZ1,go,False
ZMPSTE24,go,False
ZNF213-AS1,go,False
ZNF316,go,False
ZNF337-AS1,go,False
ZNF433-AS1,go,False
ZNF561-AS1,go,False
ZNF839,go,False
ZRANB1,go,False
ZSCAN16-AS1,go,False
AARS,string,True
ABLIM1,string,False
AC002310.1,string,False
AC002454.1,string,False
AC002558.3,string,False
AC003102.1,string,False
AC004687.1,string,False
AC004847.1,string,False
AC005261.1,string,False
AC005670.3,string,False
AC005833.2,string,False
AC006141.1,string,False
AC006449.6,string,False
AC006504.5,string,False
AC008105.3,string,False
AC008124.1,string,False
AC008267.5,string,False
AC008875.3,string,False
AC009061.2,string,False
AC009107.2,string,False
AC009120.2,string,False
AC009403.1,string,False
AC009404.1,string,False
AC010618.3,string,False
AC010642.2,string,False
AC010729.2,string,False
AC011893.1,string,False
AC012020.1,string,False
AC012146.1,string,False
AC012360.3,string,False
AC015813.1,string,False
AC015871.7,string,False
AC016074.2,string,False
AC016773.1,string,False
AC016876.1,string,False
AC018521.5,string,False
AC018647.2,string,False
AC019205.1,string,False
AC021683.3,string,False
AC025159.1,string,False
AC025171.1,string,False
AC025171.2,string,False
AC026356.2,string,False
AC026471.1,string,False
AC027601.6,string,False
AC027644.3,string,False
AC060780.1,string,False
AC064807.1,string,False
AC068587.4,string,False
AC073370.1,string,False
AC078846.1,string,False
AC090114.2,string,False
AC090152.1,string,False
AC090204.1,string,False
AC091729.3,string,False
AC092279.1,string,False
AC092338.3,string,False
AC092683.1,string,False
AC093157.1,string,False
AC093323.1,string,False
AC097376.3,string,False
AC100810.1,string,False
AC106791.1,string,False
AC110769.2,string,False
AC118549.1,string,True
AC123912.4,string,False
AC132192.2,string,False
AC139530.1,string,False
AC139887.2,string,False
AC144652.1,string,False
AC231981.1,string,False
AC240274.1,string,False
AC245060.5,string,False
ACD,string,True
ACSL6,string,False
ACTB,string,True
AFTPH,string,False
AL021368.2,string,False
AL022311.1,string,False
AL034397.3,string,False
AL080276.2,string,False
AL118516.1,string,False
AL121603.2,string,False
AL121929.2,string,False
AL138899.1,string,False
AL139246.5,string,False
AL157392.3,string,False
AL158152.1,string,False
AL359504.2,string,False
AL365295.1,string,False
AL365440.2,string,False
AL445524.1,string,False
AL450326.1,string,False
AL450998.2,string,False
AL592494.2,string,False
AL683813.1,string,False
AL928654.1,string,False
ALDOA,string,True
ALG1L,string,True
ALOX12-AS1,string,False
AP000873.2,string,False
AP002360.1,string,False
AP002387.2,string,False
AP005482.1,string,False
AP006621.3,string,False
AP5Z1,string,False
APTR,string,False
ARHGAP11B,string,True
ARRDC1-AS1,string,False
ASB16-AS1,string,False
ATP2A1-AS1,string,False
ATP5MD,string,True
ATP6AP1L,string,False
ATXN2,string,False
ATXN7,string,False
B2M,string,False
BCAP29,string,False
BCL10,string,False
BICD1,string,False
BIN2,string,False
BMP2K,string,True
BRD2,string,True
BRD3OS,string,False
BRF1,string,True
C12orf45,string,True
C12orf49,string,False
C12orf65,string,False
C12orf76,string,False
C14orf178,string,True
C16orf58,string,False
C16orf86,string,True
C18orf32,string,False
C19orf12,string,False
C19orf48,string,False
C20orf197,string,False
C5orf30,string,True
C5orf56,string,False
C6orf223,string,False
C9orf16,string,True
CA5A,string,True
CAPN10-DT,string,False
CARS,string,True
CASC15,string,False
CASC4,string,False
CASTOR3,string,False
CCDC130,string,True
CCDC144NL,string,True
CCDC15-DT,string,False
CCDC18-AS1,string,False
CCDC26,string,False
CCDC28A,string,False
CCDC84,string,True
CD27-AS1,string,False
CD3EAP,string,True
CENPBD1,string,False
CEP63,string,False
CHD8,string,False
CHKB-DT,string,False
CHMP3,string,True
COX7B,string,True
CPOX,string,True
CRYBG1,string,False
CTBP1-DT,string,False
CTPS1,string,True
CU638689.4,string,False
CUL7,string,True
CXorf40B,string,False
CYFIP2,string,False
CYTOR,string,False
DANCR,string,False
DARS,string,True
DCLRE1B,string,True
DDX27,string,True
DDX3Y,string,False
DDX60L,string,False
DEK,string,False
DHRS4-AS1,string,False
DIAPH1,string,False
DLEU1,string,False
DLEU2,string,False
DOCK2,string,False
DPF3,string,False
DUXAP8,string,False
DYNC2H1,string,False
EBLN3P,string,False
EIF1AY,string,False
EIF2B5,string,True
EIF3J-DT,string,False
EIF4A3,string,True
ELMSAN1,string,False
EP400,string,True
EPB41L4A-AS1,string,False
EPRS,string,True
ERCC5,string,False
ERVK13-1,string,False
ESPN,string,True
FAM106A,string,False
FAM111A-DT,string,False
FAM122A,string,False
FAM160A2,string,False
FAM160B1,string,False
FAM160B2,string,False
FAM200B,string,False
FAM207A,string,True
FAM215B,string,False
FAM27C,string,False
FBXL15,string,False
FGD5-AS1,string,False
FGF14-AS2,string,False
FGFR1OP,string,True
FOPNL,string,False
FOXL2,string,True
FOXP1,string,False
FTX,string,False
FYB1,string,False
GABPB1-AS1,string,False
GABPB1-IT1,string,False
GARS,string,True
GARS-DT,string,False
GAS5,string,False
GCLC,string,True
GET1,string,True
GIHCG,string,False
GIMAP5,string,False
GJC1,string,False
GMDS-DT,string,False
GPR174,string,False
H1F0,string,False
H1FX,string,False
H2AFX,string,True
H2AFY,string,False
H2AFZ,string,True
H3F3A,string,True
H3F3B,string,False
HARS,string,True
HCG18,string,False
HELLPAR,string,False
HHIP-AS1,string,False
HIST1H1B,string,False
HIST1H1C,string,False
HIST1H1D,string,False
HIST1H1E,string,False
HIST1H2AB,string,True
HIST1H2AC,string,False
HIST1H2AE,string,True
HIST1H2AG,string,False
HIST1H2AH,string,False
HIST1H2AI,string,True
HIST1H2AM,string,False
HIST1H2BB,string,True
