gene_id,source,incoming_nonself,outgoing_nonself,self_loop_only,candidate_target
MTFR1L,go,20,28,False,False
PAQR7,go,0,0,True,False
STMN1,go,20,1,False,False
CNKSR1,go,0,0,True,False
SH3BGRL3,go,20,58,False,False
HMGN2,go,20,17,False,True
RPS6KA1,go,20,18,False,False
ARID1A,go,20,13,False,False
SFN,go,0,0,True,False
NR0B2,go,0,0,True,False
TRNP1,go,16,2,False,True
TMEM222,go,20,55,False,False
SYTL1,go,0,0,True,False
STX12,go,20,12,False,False
RPA2,go,20,5,False,True
SMPDL3B,go,0,0,True,False
ATP5IF1,go,11,0,False,False
SESN2,go,17,1,False,False
PHACTR4,go,15,2,False,False
RCC1,go,20,5,False,True
SNHG3,go,0,0,True,False
SNHG12,go,0,0,True,False
RAB42,go,0,0,True,False
GMEB1,go,5,120,False,False
SERINC2,go,0,0,True,False
TINAGL1,go,0,0,True,False
KPNA6,go,20,6,False,True
LCK,go,0,0,True,False
BSDC1,go,16,123,False,False
ZBTB8A,go,12,2,False,False
RNF19B,go,20,18,False,False
PHC2,go,20,42,False,False
TMEM35B,go,0,0,True,False
SFPQ,go,20,13,False,True
ZMYM4,go,20,4,False,True
KIAA0319L,go,20,91,False,False
CLSPN,go,20,7,False,True
AGO3,go,20,10,False,False
MAP7D1,go,20,6,False,False
EVA1B,go,20,124,False,False
ZC3H12A,go,9,2,False,False
MEAF6,go,20,26,False,False
SNIP1,go,20,34,False,True
CDCA8,go,20,4,False,True
YRDC,go,20,0,False,True
C1orf122,go,0,0,True,False
MTF1,go,13,4,False,False
FHL3,go,20,4,False,False
RRAGC,go,20,9,False,False
AKIRIN1,go,20,3,False,False
MACF1,go,20,11,False,False
RLF,go,12,2,False,False
COL9A2,go,0,0,True,False
SMAP2,go,20,10,False,False
CITED4,go,0,0,True,False
PPIH,go,20,10,False,True
SLC2A1,go,20,7,False,False
C1orf210,go,0,0,True,False
CDC20,go,20,8,False,True
ELOVL1,go,20,5,False,True
PTPRF,go,9,2,False,False
KDM4A,go,20,3,False,False
ATP6V0B,go,20,19,False,True
KIF2C,go,20,36,False,False
PLK3,go,20,10,False,False
NASP,go,20,10,False,True
GPBP1L1,go,19,32,False,False
TSPAN1,go,0,0,True,False
EFCAB14,go,13,4,False,False
STIL,go,20,5,False,True
RNF11,go,20,9,False,False
OSBPL9,go,20,20,False,False
RAB3B,go,0,0,True,False
SCP2,go,6,1,False,False
DIO1,go,0,0,True,False
HSPB11,go,20,9,False,False
LDLRAD1,go,0,0,True,False
TMEM59,go,20,28,False,False
DHCR24,go,20,1,False,False
PLPP3,go,0,0,True,False
PRKAA2,go,0,0,True,False
MYSM1,go,20,11,False,True
JUN,go,20,13,False,False
HOOK1,go,20,10,False,False
NFIA,go,17,6,False,False
TM2D1,go,20,14,False,False
PATJ,go,0,0,True,False
USP1,go,20,26,False,False
DOCK7,go,14,2,False,False
PGM1,go,0,0,True,False
JAK1,go,20,6,False,False
AK4,go,20,4,False,False
MIER1,go,20,36,False,True
GADD45A,go,20,1,False,False
DEPDC1,go,20,19,False,False
ZRANB2,go,20,42,False,True
CRYZ,go,20,5,False,False
SLC44A5,go,0,0,True,False
RABGGTB,go,20,7,False,True
AC118549.1,go,0,0,True,True
USP33,go,20,13,False,False
MIGA1,go,0,0,True,False
FUBP1,go,20,77,False,False
DNAJB4,go,20,14,False,False
GIPC2,go,0,0,True,False
ADGRL2,go,0,0,True,False
RPF1,go,6,1,False,True
CTBS,go,7,1,False,False
C1orf52,go,20,32,False,False
BCL10,go,15,2,False,False
DDAH1,go,0,0,True,False
CCN1,go,0,0,True,False
ZNHIT6,go,19,4,False,True
SH3GLB1,go,20,7,False,False
HS2ST1,go,19,6,False,False
LMO4,go,1,0,False,False
PKN2,go,20,40,False,False
GTF2B,go,20,7,False,True
ZNF326,go,20,25,False,False
ZNF644,go,6,0,False,False
TGFBR3,go,3,2,False,False
RPAP2,go,20,33,False,True
EVI5,go,20,32,False,False
RPL5,go,20,10,False,True
MTF2,go,20,11,False,False
DR1,go,20,6,False,True
FNBP1L,go,0,0,True,False
DNTTIP2,go,20,85,False,True
GCLM,go,1,1,False,False
ARHGAP29,go,0,0,True,False
CNN3,go,0,0,True,False
TLCD4,go,0,0,True,False
PTBP2,go,20,1,False,False
PALMD,go,0,0,True,False
AGL,go,20,5,False,False
DBT,go,20,5,False,False
SLC30A7,go,20,3,False,False
RNPC3,go,20,4,False,True
VAV3,go,0,0,True,False
PRPF38B,go,20,9,False,True
STXBP3,go,20,6,False,False
GPSM2,go,20,5,False,False
TAF13,go,20,30,False,True
TMEM167B,go,20,69,False,False
SARS,go,20,11,False,True
PSRC1,go,20,31,False,False
SORT1,go,20,2,False,False
GSTM3,go,20,13,False,False
SLC16A4,go,0,0,True,False
LRIF1,go,20,4,False,False
INKA2,go,20,7,False,False
CTTNBP2NL,go,0,0,True,False
RHOC,go,20,15,False,False
SLC16A1,go,20,16,False,False
SLC16A1-AS1,go,0,0,True,False
RSBN1,go,13,8,False,False
OLFML3,go,19,9,False,True
TRIM33,go,20,17,False,False
BCAS2,go,20,37,False,True
NRAS,go,20,60,False,False
ATP1A1,go,0,0,True,True
TTF2,go,19,0,False,True
MAN1A2,go,20,14,False,False
WDR3,go,20,13,False,True
PHGDH,go,9,2,False,False
SEC22B,go,20,27,False,False
LINC00623,go,0,0,True,False
SRGAP2C,go,0,0,True,False
LINC02802,go,0,0,True,False
SRGAP2B,go,0,0,True,False
PDZK1,go,0,0,True,False
RBM8A,go,20,15,False,True
POLR3GL,go,20,82,False,False
TXNIP,go,20,2,False,False
PRKAB2,go,20,29,False,False
FMO5,go,0,0,True,False
AC245297.3,go,0,0,True,False
HIST2H2AC,go,18,21,False,True
SF3B4,go,20,45,False,True
OTUD7B,go,20,14,False,False
PLEKHO1,go,20,1,False,False
ANP32E,go,20,5,False,False
PRPF3,go,20,77,False,True
RPRD2,go,20,3,False,False
MCL1,go,20,14,False,True
ANXA9,go,0,0,True,False
C1orf56,go,18,28,False,False
CDC42SE1,go,19,6,False,False
MLLT11,go,20,6,False,False
SCNM1,go,16,11,False,True
PIP5K1A,go,20,7,False,False
RFX5,go,14,66,False,False
POGZ,go,20,1,False,True
TUFT1,go,0,0,True,False
S100A10,go,20,9,False,False
S100A11,go,20,24,False,False
S100A6,go,20,38,False,False
S100A4,go,20,42,False,False
S100A3,go,0,0,True,False
S100A2,go,0,0,True,False
S100A16,go,0,0,True,False
S100A14,go,0,0,True,False
S100A13,go,20,25,False,False
S100A1,go,20,22,False,True
GATAD2B,go,20,9,False,False
IL6R,go,0,0,True,False
ADAR,go,20,3,False,False
PBXIP1,go,20,0,False,False
SHC1,go,15,3,False,True
CKS1B,go,20,6,False,False
EFNA1,go,0,0,True,False
DPM3,go,20,20,False,False
SCAMP3,go,20,2,False,False
PKLR,go,20,8,False,False
FDPS,go,20,18,False,True
ASH1L,go,18,3,False,False
RIT1,go,11,1,False,False
KHDC4,go,20,184,False,False
ARHGEF2,go,20,3,False,False
RAB25,go,0,0,True,False
MEX3A,go,20,39,False,True
LMNA,go,20,1,False,False
GLMP,go,0,0,True,False
RHBG,go,0,0,True,False
AL365181.3,go,0,0,True,False
NES,go,19,0,False,False
TAGLN2,go,20,40,False,False
F11R,go,20,4,False,False
NECTIN4,go,0,0,True,False
PFDN2,go,20,31,False,True
APOA2,go,0,0,True,False
MPZ,go,16,6,False,False
DUSP12,go,20,33,False,False
ATF6,go,20,24,False,False
NOS1AP,go,18,0,False,True
UHMK1,go,20,4,False,False
UAP1,go,20,10,False,False
HSD17B7,go,18,2,False,False
NUF2,go,20,22,False,True
TMCO1,go,20,5,False,False
POU2F1,go,16,46,False,False
CREG1,go,20,17,False,False
MPC2,go,20,17,False,False
DCAF6,go,20,101,False,True
ATP1B1,go,0,0,True,False
BLZF1,go,19,33,False,False
F5,go,0,0,True,False
SUCO,go,20,2,False,False
TNFSF4,go,0,0,True,False
CENPL,go,20,121,False,False
GAS5,go,0,0,True,False
SERPINC1,go,0,0,True,False
RC3H1,go,13,3,False,False
CACYBP,go,20,9,False,False
RASAL2,go,0,0,True,False
RALGPS2,go,18,16,False,False
ANGPTL1,go,0,0,True,False
ABL2,go,20,3,False,False
TOR1AIP2,go,20,29,False,False
CEP350,go,20,27,False,False
QSOX1,go,20,9,False,False
ACBD6,go,20,40,False,False
XPR1,go,20,4,False,False
STX6,go,20,21,False,False
MR1,go,16,1,False,False
IER5,go,20,50,False,False
GLUL,go,20,1,False,False
LAMC1,go,0,0,True,False
SMG7,go,20,9,False,True
ARPC5,go,20,17,False,False
RGL1,go,19,34,False,False
COLGALT2,go,14,9,False,False
EDEM3,go,20,5,False,False
ODR4,go,20,1,False,False
UCHL5,go,20,14,False,True
RO60,go,20,0,False,False
GLRX2,go,20,7,False,False
ASPM,go,2,0,False,False
ZBTB41,go,5,32,False,False
NEK7,go,20,21,False,False
ZNF281,go,15,42,False,False
KIF14,go,20,6,False,True
CAMSAP2,go,0,0,True,False
INAVA,go,0,0,True,False
TMEM9,go,20,10,False,False
PHLDA3,go,0,0,True,False
CSRP1,go,20,10,False,False
ELF3-AS1,go,0,0,True,False
ELF3,go,15,39,False,False
ARL8A,go,20,20,False,False
UBE2T,go,20,19,False,False
KDM5B,go,20,4,False,False
CYB5R1,go,20,40,False,False
BTG2,go,20,2,False,False
ETNK2,go,20,21,False,False
KISS1,go,0,0,True,False
GOLT1A,go,0,0,True,False
PPP1R15B,go,20,2,False,True
MDM4,go,20,5,False,False
DSTYK,go,20,5,False,True
ELK4,go,12,178,False,False
NUCKS1,go,20,1,False,False
MAPKAPK2,go,20,20,False,False
YOD1,go,20,14,False,False
C4BPB,go,0,0,True,False
C4BPA,go,0,0,True,False
CD55,go,20,8,False,False
CD46,go,20,9,False,False
LINC00467,go,0,0,True,False
SLC30A1,go,20,5,False,False
NEK2,go,20,23,False,False
LPGAT1,go,20,8,False,False
DTL,go,20,3,False,True
PPP2R5A,go,20,10,False,False
NENF,go,20,18,False,False
ATF3,go,20,39,False,False
FLVCR1,go,20,3,False,False
RPS6KC1,go,20,28,False,False
PROX1,go,20,1,False,False
PTPN14,go,0,0,True,False
CENPF,go,20,11,False,False
KCTD3,go,20,1,False,False
GPATCH2,go,20,4,False,False
LYPLAL1,go,20,9,False,False
EPRS,go,20,7,False,True
C1orf115,go,0,0,True,False
MARC1,go,0,0,True,False
MIA3,go,20,1,False,False
BROX,go,16,59,False,False
CAPN2,go,20,3,False,False
FBXO28,go,20,11,False,False
WDR26,go,20,141,False,True
LBR,go,20,8,False,False
ENAH,go,0,0,True,False
EPHX1,go,18,3,False,False
SDE2,go,20,13,False,True
ACBD3,go,20,22,False,False
MIXL1,go,12,0,False,False
COQ8A,go,20,15,False,False
CDC42BPA,go,20,44,False,False
C1orf35,go,20,32,False,False
RNF187,go,20,85,False,False
RHOU,go,0,0,True,False
ACTA1,go,0,0,True,False
AGT,go,0,0,True,False
EGLN1,go,20,1,False,False
AL445524.1,go,0,0,True,False
NTPCR,go,20,6,False,False
COA6,go,20,9,False,False
IRF2BP2,go,9,27,False,True
ARID4B,go,18,12,False,False
TBCE,go,20,9,False,True
B3GALNT2,go,20,52,False,False
NID1,go,0,0,True,False
LGALS8,go,20,13,False,False
HEATR1,go,20,19,False,True
MTR,go,20,1,False,False
OPN3,go,20,0,False,False
CHML,go,20,11,False,False
CEP170,go,20,46,False,False
SDCCAG8,go,20,12,False,False
HNRNPU,go,20,1,False,True
SMYD3,go,9,2,False,False
CNST,go,20,26,False,False
ZNF669,go,11,29,False,False
ZNF124,go,11,31,False,False
FAM110C,go,0,0,True,False
SH3YL1,go,0,0,True,False
TMEM18,go,20,7,False,False
TRAPPC12,go,20,18,False,False
ADI1,go,20,38,False,False
AC108488.1,go,0,0,True,False
RNASEH1-AS1,go,0,0,True,False
ID2,go,20,4,False,False
KIDINS220,go,20,3,False,False
ASAP2,go,0,0,True,False
ADAM17,go,8,3,False,False
KLF11,go,16,27,False,False
RRM2,go,20,2,False,True
HPCAL1,go,13,30,False,False
ODC1,go,20,1,False,False
ROCK2,go,20,0,False,False
E2F6,go,16,34,False,True
GREB1,go,0,0,True,False
LPIN1,go,20,1,False,True
AC106875.1,go,0,0,True,False
NBAS,go,20,27,False,True
VSNL1,go,0,0,True,False
SMC6,go,20,11,False,True
GEN1,go,15,1,False,False
MATN3,go,0,0,True,False
LAPTM4A,go,20,66,False,False
SDC1,go,20,2,False,True
PUM2,go,20,7,False,False
RHOB,go,0,0,True,False
AC012065.3,go,0,0,True,False
AC115619.1,go,0,0,True,False
APOB,go,0,0,True,False
ATAD2B,go,20,17,False,False
UBXN2A,go,20,3,False,False
FKBP1B,go,5,2,False,False
SF3B6,go,0,0,True,False
TP53I3,go,20,4,False,False
ITSN2,go,20,19,False,False
NCOA1,go,20,8,False,False
ASXL2,go,18,3,False,False
KIF3C,go,0,0,True,False
RAB10,go,20,11,False,False
SELENOI,go,19,16,False,False
CENPA,go,20,13,False,True
KHK,go,20,10,False,False
CGREF1,go,0,0,True,False
PREB,go,20,13,False,True
SLC5A6,go,20,17,False,False
FNDC4,go,20,15,False,False
SUPT7L,go,20,24,False,False
SLC4A1AP,go,20,60,False,False
MRPL33,go,20,34,False,True
RBKS,go,0,0,True,False
FOSL2,go,18,56,False,False
PPP1CB,go,20,16,False,True
WDR43,go,20,4,False,True
YPEL5,go,17,6,False,True
SPAST,go,20,8,False,False
YIPF4,go,20,48,False,False
BIRC6,go,20,11,False,False
AL133243.3,go,0,0,True,False
CRIM1,go,20,6,False,False
FEZ2,go,19,12,False,False
EIF2AK2,go,20,9,False,False
CEBPZOS,go,0,0,True,False
CEBPZ,go,20,4,False,True
PRKD3,go,20,17,False,False
HNRNPLL,go,20,19,False,False
GALM,go,16,2,False,False
SRSF7,go,20,47,False,True
MORN2,go,18,14,False,False
SOS1,go,18,1,False,False
MAP4K3,go,20,40,False,False
MAP4K3-DT,go,0,0,True,False
THUMPD2,go,20,4,False,False
EML4,go,20,48,False,False
MTA3,go,20,20,False,False
HAAO,go,0,0,True,False
ZFP36L2,go,20,3,False,False
LRPPRC,go,20,1,False,True
PPM1B,go,20,6,False,False
PREPL,go,20,5,False,False
EPAS1,go,19,2,False,False
RHOQ,go,20,8,False,True
CRIPT,go,19,1,False,False
SOCS5,go,0,0,True,False
CALM2,go,4,3,False,False
EPCAM,go,20,15,False,False
MSH2,go,20,4,False,False
MSH6,go,20,4,False,False
FBXO11,go,20,56,False,False
FOXN2,go,12,16,False,False
PSME4,go,20,6,False,False
ACYP2,go,20,13,False,False
SPTBN1,go,20,14,False,False
RTN4,go,13,0,False,False
CCDC88A,go,20,1,False,False
CFAP36,go,0,0,True,False
PPP4R3B,go,0,0,True,False
PAPOLG,go,20,23,False,False
REL,go,13,10,False,False
PUS10,go,16,8,False,False
PEX13,go,19,6,False,False
C2orf74,go,0,0,True,False
XPO1,go,20,9,False,True
FAM161A,go,20,11,False,False
COMMD1,go,20,2,False,False
B3GNT2,go,20,5,False,False
EHBP1,go,20,16,False,False
UGP2,go,20,17,False,False
VPS54,go,20,21,False,True
PELI1,go,20,3,False,False
LGALSL,go,15,2,False,False
AFTPH,go,20,19,False,False
SERTAD2,go,20,115,False,False
SLC1A4,go,10,10,False,False
CEP68,go,20,4,False,True
SPRED2,go,20,2,False,False
ETAA1,go,20,12,False,False
PNO1,go,20,228,False,True
ANTXR1,go,0,0,True,False
GFPT1,go,20,1,False,False
NFU1,go,20,35,False,False
AAK1,go,20,7,False,False
ANXA4,go,20,23,False,False
GMCL1,go,20,9,False,False
SNRNP27,go,20,31,False,True
MXD1,go,15,17,False,False
PCBP1-AS1,go,0,0,True,False
TIA1,go,20,18,False,False
PCYOX1,go,20,1,False,False
SNRPG,go,20,10,False,True
MPHOSPH10,go,20,23,False,True
ZNF638,go,20,18,False,False
SPR,go,0,0,True,False
EMX1,go,7,0,False,False
SFXN5,go,20,3,False,False
PRADC1,go,15,33,False,False
NAT8,go,0,0,True,False
TPRKB,go,20,29,False,True
DUSP11,go,20,6,False,False
STAMBP,go,20,6,False,False
TET3,go,20,3,False,False
MTHFD2,go,20,6,False,False
DCTN1,go,20,12,False,True
WBP1,go,20,23,False,True
LBX2,go,6,2,False,False
PCGF1,go,20,17,False,False
DQX1,go,0,0,True,False
HK2,go,9,4,False,False
EVA1A,go,0,0,True,False
TMSB10,go,18,5,False,True
KCMF1,go,20,7,False,True
TGOLN2,go,20,19,False,False
RETSAT,go,20,4,False,False
CAPG,go,20,13,False,False
MAT2A,go,20,11,False,True
GGCX,go,18,6,False,False
VAMP8,go,20,18,False,False
VAMP5,go,0,0,True,False
RNF181,go,20,62,False,False
TMEM150A,go,19,12,False,False
USP39,go,20,16,False,True
ATOH8,go,11,1,False,False
KDM3A,go,20,2,False,False
RNF103,go,20,28,False,True
RMND5A,go,20,71,False,False
CYTOR,go,0,0,True,False
KRCC1,go,14,0,False,False
FABP1,go,0,0,True,False
EIF2AK3,go,20,2,False,False
RPIA,go,20,7,False,True
ANKRD36C,go,0,0,True,False
TMEM127,go,18,3,False,True
SNRNP200,go,20,19,False,True
NCAPH,go,20,9,False,True
TMEM131,go,20,22,False,False
COA5,go,16,46,False,True
UNC50,go,20,3,False,True
MGAT4A,go,0,0,True,False
TSGA10,go,0,0,True,False
MITD1,go,20,6,False,False
REV1,go,20,12,False,False
NPAS2,go,15,14,False,False
TBC1D8,go,0,0,True,False
RNF149,go,20,14,False,False
MAP4K4,go,19,3,False,False
IL1R1,go,0,0,True,False
MRPS9,go,20,21,False,True
TGFBRAP1,go,19,2,False,False
AC012360.3,go,0,0,True,False
C2orf49,go,20,30,False,False
FHL2,go,20,2,False,False
GCC2,go,20,8,False,False
LIMS1,go,20,8,False,True
RANBP2,go,20,10,False,True
SEPTIN10,go,0,0,True,False
SOWAHC,go,0,0,True,False
MTLN,go,0,0,True,False
BUB1,go,20,42,False,True
MIR4435-2HG,go,0,0,True,False
BCL2L11,go,7,6,False,False
AC068491.3,go,0,0,True,False
MERTK,go,0,0,True,False
TMEM87B,go,0,0,True,False
ZC3H8,go,19,2,False,True
TTL,go,2,0,False,False
SLC20A1,go,17,8,False,False
CKAP2L,go,20,13,False,False
IL1RN,go,0,0,True,False
CBWD2,go,0,0,True,False
SLC35F5,go,20,0,False,False
ACTR3,go,20,24,False,True
AC009404.1,go,0,0,True,False
CCDC93,go,20,17,False,False
INSIG2,go,20,1,False,False
DBI,go,2,1,False,False
TMEM37,go,0,0,True,False
PTPN4,go,20,19,False,False
EPB41L5,go,20,0,False,False
RALB,go,20,12,False,False
NIFK-AS1,go,0,0,True,False
NIFK,go,20,11,False,True
MAP3K2,go,20,97,False,False
PROC,go,0,0,True,False
POLR2D,go,20,6,False,True
AMMECR1L,go,0,0,True,False
HS6ST1,go,20,1,False,True
CCDC115,go,20,6,False,True
FAM168B,go,20,40,False,False
PLEKHB2,go,20,2,False,False
MGAT5,go,20,14,False,False
CCNT2,go,20,7,False,False
RAB3GAP1,go,20,2,False,False
R3HDM1,go,20,9,False,False
UBXN4,go,20,36,False,False
MCM6,go,20,19,False,True
HNMT,go,0,0,True,False
SPOPL,go,0,0,True,False
KYNU,go,0,0,True,False
ACVR2A,go,0,0,True,False
ORC4,go,20,21,False,True
MBD5,go,20,1,False,False
EPC2,go,20,16,False,False
RIF1,go,20,4,False,False
AC097448.1,go,0,0,True,False
CACNB4,go,0,0,True,False
FMNL2,go,0,0,True,False
ARL6IP6,go,20,48,False,True
ACVR1,go,0,0,True,False
PKP4,go,20,14,False,False
TANC1,go,0,0,True,False
BAZ2B,go,12,59,False,False
MARCH7,go,20,0,False,False
CD302,go,0,0,True,False
RBMS1,go,20,12,False,False
TANK,go,20,2,False,False
PSMD14,go,20,9,False,True
DPP4,go,0,0,True,False
GCA,go,0,0,True,False
FIGN,go,0,0,True,False
GRB14,go,0,0,True,False
COBLL1,go,0,0,True,False
TTC21B,go,20,4,False,False
SCN1A-AS1,go,0,0,True,False
SCN1A,go,0,0,True,False
SCN9A,go,0,0,True,False
STK39,go,0,0,True,False
CERS6,go,20,46,False,False
SPC25,go,20,30,False,True
KLHL23,go,14,0,False,False
METTL5,go,19,1,False,False
UBR3,go,20,18,False,False
SP5,go,9,6,False,False
METTL8,go,20,4,False,False
DCAF17,go,20,53,False,False
HAT1,go,20,10,False,False
DLX1,go,16,2,False,False
DLX2,go,11,1,False,False
ITGA6,go,0,0,True,False
PDK1,go,20,5,False,False
MAP3K20,go,0,0,True,False
CDCA7,go,20,85,False,False
SP3,go,15,9,False,False
CIR1,go,20,9,False,False
CHN1,go,0,0,True,False
ATF2,go,7,1,False,False
LNPK,go,20,2,False,False
HOXD1,go,3,9,False,False
HNRNPA3,go,20,23,False,False
NFE2L2,go,20,5,False,False
FKBP7,go,20,17,False,False
PLEKHA3,go,20,6,False,False
SESTD1,go,0,0,True,False
CWC22,go,20,82,False,True
UBE2E3,go,20,21,False,False
ITPRID2,go,20,19,False,False
DNAJC10,go,20,8,False,False
LINC01473,go,0,0,True,False
ITGAV,go,8,6,False,False
TFPI,go,20,15,False,False
WDR75,go,20,13,False,True
SLC40A1,go,20,6,False,False
ASNSD1,go,20,3,False,False
C2orf88,go,17,27,False,False
INPP1,go,20,6,False,False
GLS,go,20,0,False,False
STAT1,go,20,1,False,False
MYO1B,go,0,0,True,False
NABP1,go,20,46,False,False
CAVIN2,go,0,0,True,False
SLC39A10,go,4,3,False,True
GTF3C3,go,20,10,False,True
PGAP1,go,0,0,True,False
SF3B1,go,20,18,False,True
COQ10B,go,20,16,False,False
HSPD1,go,20,9,False,True
HSPE1,go,20,42,False,True
MOB4,go,17,28,False,True
TYW5,go,20,0,False,False
SPATS2L,go,20,37,False,False
SGO2,go,20,17,False,False
AOX1,go,0,0,True,False
BZW1,go,20,11,False,False
CLK1,go,20,1,False,False
FAM126B,go,20,50,False,False
CASP10,go,19,4,False,False
ALS2,go,20,3,False,False
NOP58,go,20,11,False,True
BMPR2,go,2,2,False,False
FAM117B,go,13,68,False,False
NBEAL1,go,20,8,False,True
ABI2,go,20,12,False,False
RAPH1,go,0,0,True,False
NRP2,go,0,0,True,False
INO80D,go,20,14,False,True
EEF1B2,go,20,45,False,True
CREB1,go,20,2,False,False
FZD5,go,5,2,False,False
PLEKHM3,go,0,0,True,False
IDH1,go,20,9,False,False
PIKFYVE,go,20,1,False,False
BARD1,go,20,2,False,True
FN1,go,17,7,False,False
PECR,go,17,10,False,False
IGFBP2,go,20,3,False,False
TMBIM1,go,20,53,False,False
VIL1,go,0,0,True,False
USP37,go,20,32,False,True
CNOT9,go,20,7,False,True
RNF25,go,20,57,False,False
CYP27A1,go,0,0,True,False
RETREG2,go,20,81,False,False
ZFAND2B,go,20,3,False,False
ABCB6,go,20,2,False,False
ATG9A,go,20,19,False,False
ANKZF1,go,16,29,False,False
TUBA4A,go,20,46,False,False
TUBA4B,go,0,0,True,False
DNAJB2,go,0,0,True,False
CHPF,go,20,6,False,False
TMEM198,go,20,12,False,False
OBSL1,go,20,1,False,False
ACSL3,go,20,7,False,False
AP1S3,go,0,0,True,False
WDFY1,go,20,15,False,False
MRPL44,go,20,5,False,True
SERPINE2,go,0,0,True,False
CUL3,go,20,5,False,True
IRS1,go,0,0,True,False
CCL20,go,0,0,True,False
TRIP12,go,20,22,False,False
SP100,go,20,4,False,False
CAB39,go,20,7,False,False
ITM2C,go,20,33,False,False
C2orf72,go,0,0,True,False
NCL,go,20,1,False,True
PTMA,go,20,50,False,True
TIGD1,go,17,78,False,True
SNORC,go,0,0,True,False
NGEF,go,0,0,True,False
INPP5D,go,0,0,True,False
HJURP,go,20,7,False,True
SH3BP4,go,0,0,True,False
AGAP1,go,19,56,False,False
COPS8,go,20,26,False,True
RAB17,go,0,0,True,False
